Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_corr,bin_frac_05_corr,n_systems,e_bin_frac,e_bin_frac_05
NGC_2318,104.8825,-13.8423,1.278,0.023,8.709,0.087,-0.013,0.026,1.075,0.106,199,-1.78942,0.48796,2.01334,0.29811,-0.01962,0.03278,1.74559,0.09674,561,112,0.5678391959798995,0.6872,0.21455,1.4591,5.68079,0.24565,0.00387,0.4623115577889447,312.0,3.812706444107624,0.2904010435954533,41.63681341000654,6.316928279891329,12.289168974139969,3.0881657527669537,0.5091654560218307,0.2739589758185022,199,0.03860912783605171,0.07505788555365998
NGC_2343,107.0278,-10.6243,1.04,0.014,8.19,0.15,0.013,0.058,0.674,0.095,103,-2.0501,0.44593,1.79933,0.43158,-0.06579,0.03961,1.41899,0.09077,194,38,0.5145631067961165,0.63772,0.23463,1.1281,0.92814,0.1567,0.49937,0.3786407766990291,156.0,1.082734839445773,0.1336897670256425,6.255871157531684,1.3106771129569668,24.757808783318687,10.00129024169742,0.46676979141220387,0.2718307273481967,103,0.05042946331344956,0.06081178570853282
NGC_2354,108.5228,-25.7374,1.262,0.022,9.204,0.02,-0.061,0.035,0.488,0.052,276,-1.29036,1.07501,1.70669,0.2082,0.04058,0.04965,1.92067,0.17773,847,169,0.6014492753623188,0.68133,0.26027,1.18291,4.2746,0.23315,0.00127,0.4384057971014493,442.0,3.029940660619441,0.2567193586890908,31.71943793842125,5.124925185619455,50.428321955766805,8.472225691726637,0.508250520619402,0.3417479728765237,276,0.03953928854719978,0.05916365182314253
NGC_2355,109.2495,13.7681,1.777,0.02,9.094,0.028,-0.004,0.044,0.301,0.019,380,-2.38128,0.46765,2.40414,0.23884,-0.04064,0.01918,1.83337,0.05794,705,141,0.5078947368421053,0.63179,0.229,1.3806,2.719,0.2314,6e-05,0.3763157894736842,573.0,2.4033686624447923,0.1977312217499975,30.319997859079567,4.815988879432684,40.951596149951136,7.020114038500384,0.5411815305014274,0.3755043398858582,380,0.027160957955238187,0.052612010990986606
NGC_2360,109.4375,-15.6277,1.036,0.009,9.106,0.029,-0.083,0.027,0.396,0.041,822,-1.65164,0.38255,2.04031,0.2,-0.08012,0.02376,2.02276,0.04698,1327,265,0.4099756690997567,0.63684,0.26352,1.38018,3.5903,0.18698,0.0,0.2639902676399027,1159.0,2.744562551452939,0.1505664309082589,48.2907746507299,6.248292422809603,26.432353136667903,3.84864461743842,0.4123812527277625,0.2398527204962606,822,0.01715450115241702,0.05303085563387571
NGC_2374,111.0037,-13.2428,1.211,0.012,8.575,0.047,0.029,0.041,0.515,0.047,110,-1.76904,0.45343,1.34935,0.18176,0.0499,0.03563,1.65477,0.11339,257,51,0.4545454545454545,0.57632,0.29551,1.20644,2.74394,0.22874,0.10558,0.2636363636363636,160.0,3.304400415382236,0.3791953795906158,29.540742501561983,5.869202923079635,12.722679677688228,2.87842814660861,0.5204049214797205,0.32551340782426313,110,0.05076644160060243,0.05482546143149962
NGC_2383,111.1719,-20.9512,2.822,0.082,8.451,0.067,-0.144,0.037,1.087,0.027,371,-2.77802,0.62611,1.63383,0.19007,0.06867,0.02755,2.07371,0.14175,763,152,0.4716981132075472,0.55515,0.26264,1.46718,2.69289,0.31633,0.0,0.2587601078167116,546.0,1.6718692891546514,0.1304601241515459,16.257236871108788,2.498643914474429,17.37613837647828,3.783936697094409,0.5493205378435074,0.3849922507673241,371,0.03336539807737131,0.06412694890698935
NGC_2384,111.2906,-21.0179,2.27,0.13,7.372,0.118,-0.13,0.123,0.91,0.04,72,-0.93798,0.23237,1.78789,0.41617,-0.10296,0.05752,1.34587,0.09667,313,62,0.7222222222222222,0.66229,0.27787,1.24479,1.47535,0.19375,0.46294,0.5,124.0,1.3324074314560426,0.2677062074838586,5.65850875087407,1.7950800774714712,4.161961017613032,1.7383949537789904,0.5358963431689726,0.3561842472800559,72,0.07339522252251125,0.06626317983195208
NGC_2396,111.9972,-11.7174,1.375,0.027,8.202,0.055,-0.129,0.036,0.569,0.031,322,-2.05316,0.35224,2.25163,0.29288,-0.09663,0.02702,1.68287,0.06912,670,134,0.3291925465838509,0.52345,0.26802,1.25803,5.98735,0.23323,0.00036,0.1739130434782608,428.0,4.69202406804508,0.4352519255815051,66.96533304665944,11.474681034643533,2.3776611787202886,0.506614491873909,0.5091393501166005,0.33688980061508,322,0.057200477806560915,0.07083418187393319
NGC_2401,112.3493,-13.9667,4.239,0.223,7.812,0.277,-0.22,0.032,1.285,0.054,130,-2.06934,0.37896,2.00901,0.26244,0.07259,0.02905,1.75292,0.10461,444,88,0.5923076923076923,0.61372,0.26104,1.66558,1.35294,0.53689,0.01552,0.3538461538461538,207.0,1.1465674454061667,0.1517157493989719,5.596452281263131,1.2415543901465382,11.590100316228204,7.82675357022001,0.5045416395435798,0.31475254977512374,130,0.04960412435867594,0.0537135601198839
NGC_2414,113.2877,-15.4479,4.173,0.17,7.157,0.058,-0.224,0.027,1.828,0.013,292,-1.28097,0.2404,1.28395,0.22182,0.13843,0.04951,1.97538,0.11383,1384,276,0.5034246575342466,0.59022,0.26126,,,,,0.3150684931506849,439.0,3.251712022959854,0.3217153957917544,27.43659701647433,4.905443881039949,0.5232024337754843,0.1167599378034641,0.4852924869989431,0.30248843958529575,292,0.029655493488280088,0.05268577217084117
NGC_2421,114.0571,-20.6316,2.368,0.063,7.833,0.171,-0.109,0.034,1.447,0.038,587,-1.80302,0.25799,1.71218,0.1811,0.06183,0.02522,2.15583,0.07776,1344,268,0.5110732538330494,0.60848,0.26896,1.21263,5.87762,0.22917,3e-05,0.3304940374787052,887.0,4.0776129678342885,0.2698355345529233,69.53214153597266,9.782451242811856,0.979071467749262,0.4093717506941999,0.43930001092174586,0.2605911518347451,587,0.029387033790801972,0.05627663600515533
NGC_2423,114.2671,-13.8403,0.901,0.009,9.048,0.021,-0.024,0.044,0.353,0.042,503,-1.41238,0.48727,1.61203,0.20693,-0.05095,0.03736,1.942,0.0748,999,199,0.489065606361829,0.58374,0.26585,1.44529,6.47062,0.19517,0.00012,0.3021868787276341,749.0,4.248560377201176,0.213157763122689,74.57720584871694,9.309850273346228,14.975933129569992,2.004870308656038,0.4340823677655823,0.2575982853990254,503,0.027393935379856793,0.054140606271237755
NGC_2428,114.8221,-16.5504,1.299,0.013,8.888,0.023,-0.03,0.025,0.272,0.022,218,-1.5988,0.40184,1.91511,0.22021,-0.04722,0.02898,1.75318,0.06761,461,92,0.5412844036697247,0.52811,0.24674,1.215,2.97624,0.24746,0.002,0.2981651376146789,336.0,3.384509045668563,0.2615830585974945,40.744523112584,6.232314963261851,18.96403555787499,3.0696975625232907,0.521208689738463,0.2910864542799528,218,0.03413053392235006,0.052612010990986606
NGC_2432,115.2229,-19.0846,1.731,0.029,8.968,0.043,-0.003,0.062,0.772,0.066,274,-2.00567,0.59994,2.04121,0.26425,-0.01867,0.03175,1.80114,0.09999,705,141,0.4416058394160584,0.61648,0.25377,1.30748,2.19631,0.23069,0.00112,0.2810218978102189,395.0,1.9862194486824416,0.1389701767975967,16.85682929833974,2.4436394096236285,55.1092005702064,9.674431417877516,0.5146939114366691,0.34292915557984677,274,0.03658447925871243,0.05516128268266543
NGC_2439,115.1955,-31.6868,3.33,0.076,7.379,0.066,-0.178,0.023,1.351,0.02,774,-1.55762,0.19281,1.58914,0.1523,0.09089,0.02602,2.2834,0.0773,2656,531,0.5542635658914729,0.59578,0.26203,1.69469,6.72114,0.32393,0.0,0.3462532299741602,1203.0,3.943630195606785,0.2551431413278163,60.65608504502847,8.45069129549248,0.3945714192778334,0.0813482675774015,0.47533948588572594,0.29767164337737567,774,0.02850684636656906,0.05436723778184834
NGC_2448,116.0612,-24.8213,1.07,0.018,8.117,0.186,-0.059,0.044,0.062,0.013,222,-1.69311,0.25454,1.49172,0.19034,-0.10245,0.02879,1.61747,0.05071,450,90,0.6216216216216216,0.52989,0.22324,1.18667,5.10987,0.18557,0.04593,0.3198198198198198,360.0,4.871253120181335,0.4552813531899635,75.23551718406527,12.955907327409577,1.740111548374777,0.803243699344779,0.47135303943899737,0.2791717160596618,222,0.05385519355402959,0.053797140217647844
NGC_2451A,115.9537,-38.2344,0.192,0.001,7.716,0.041,0.045,0.037,0.073,0.037,419,-1.30467,0.33311,0.08628,0.21837,-0.2,0.11495,1.52452,0.08944,342,68,0.2386634844868735,0.56248,0.22665,1.15167,3.58413,0.17618,0.07259,0.1431980906921241,519.0,3.3710440001586384,0.2274223237738411,66.7148167616033,9.464068121199531,0.7794310496147416,0.1328154693401823,0.3173984875211653,0.218580869827078,419,0.03052240892606536,0.05672123816030476
NGC_2451B,116.1018,-37.8642,0.354,0.004,7.631,0.026,-0.011,0.015,0.463,0.053,411,-1.70606,0.50683,0.33304,0.43466,-0.2,0.10903,1.51336,0.10745,367,73,0.2992700729927007,0.60024,0.25006,1.21463,4.21014,0.21119,0.00933,0.1849148418491484,534.0,3.4066008983140965,0.3733975765168504,66.95739147817184,12.866208168476646,0.6385596522095283,0.1285198477073983,0.31065104521002834,0.21345638821741908,411,0.02275216450332239,0.053174622356808365
NGC_2453,116.8838,-27.1877,3.838,0.089,7.457,0.218,-0.151,0.034,1.645,0.037,234,-1.80051,0.30438,1.47214,0.20404,0.09756,0.03555,1.88834,0.1156,656,131,0.5897435897435898,0.64488,0.28227,1.99306,2.30548,0.25339,0.35672,0.3888888888888889,372.0,2.0302125278281635,0.2948235136846484,17.211270123549017,4.124179940720969,1.6641293462634803,0.9256293406837224,0.5265601581707434,0.3327929894743398,234,0.03654358054194722,0.05497147297855279
NGC_2479,118.7515,-17.7474,1.561,0.016,9.101,0.025,0.066,0.041,0.069,0.01,157,-1.29509,0.39805,2.03204,0.30365,-0.05064,0.03407,1.61005,0.05661,395,79,0.5286624203821656,0.58765,0.24944,1.24859,2.53042,0.28428,0.00261,0.3566878980891719,240.0,1.920286918031875,0.2139929293212067,14.427424390858038,2.810255685656394,87.46034637965127,17.76438868533138,0.5345185980567542,0.3408748674678417,157,0.03983872469195968,0.05270820026512095
NGC_2482,118.7954,-24.26,1.208,0.035,8.827,0.048,-0.102,0.112,0.096,0.022,152,-0.87304,0.37367,1.74945,0.23552,-0.11233,0.04636,1.50582,0.06954,313,62,0.5,0.54858,0.26293,1.21017,2.74282,0.15273,0.29287,0.2960526315789473,228.0,2.905389312697845,0.3243112100944819,28.980392242229826,5.6377139395161,23.168383896045256,5.1836958124213375,0.5834170387973899,0.38365322149017966,152,0.04653163669264599,0.05812225426776447
NGC_2489,119.0574,-30.0654,1.778,0.055,8.565,0.095,0.051,0.07,1.514,0.05,428,-1.68085,0.32616,1.84384,0.19874,0.02486,0.02589,2.03303,0.07396,1136,227,0.6144859813084113,0.64556,0.2489,1.16929,2.39166,0.19682,0.00124,0.4205607476635514,691.0,2.069179103247585,0.1185239873450612,22.24398118846124,2.9312152500341844,16.51153619427654,4.216570960769402,0.47993017897685036,0.29456479937401425,428,0.044531029496032354,0.06368574879096411
NGC_2509,120.1996,-19.0585,2.831,0.0,9.146,0.0,0.426,0.0,0.055,0.0,325,-1.3892,0.44132,1.73612,0.11876,0.09565,0.02066,2.09647,0.08988,1453,290,0.9015384615384616,0.62861,0.22483,1.06672,3.40256,0.15252,0.18315,0.6153846153846154,618.0,2.9616916910872986,0.2036877974862502,30.7329288515323,4.411110440695168,45.54031701091317,6.5364212050811785,0.44352989455126324,0.2634058783811579,325,0.1308770478526313,0.1138584944399714
NGC_2533,121.7652,-29.8694,2.532,0.1,9.001,0.044,-0.032,0.055,1.04,0.1,181,-0.84345,0.73749,1.68758,0.24865,0.03958,0.05795,1.74566,0.15211,632,126,0.6850828729281768,0.67887,0.24875,1.27264,2.78524,0.2378,0.0453,0.4861878453038674,305.0,3.1614593022272306,0.2400188942961003,29.09199387933536,4.402952041170345,34.452957821837586,6.274794148609323,0.5319521954262398,0.30594295298620905,181,0.055003732070726924,0.07276351229654836
NGC_2539,122.6456,-12.8636,1.239,0.009,8.89,0.019,-0.005,0.023,0.135,0.011,695,-1.42431,0.30103,2.1311,0.21123,-0.12539,0.02532,1.90727,0.04348,1152,230,0.4431654676258992,0.5673,0.27265,1.2801,5.53383,0.20396,0.0,0.2503597122302158,1003.0,3.862658057807788,0.1976125704937221,76.69370418467285,9.65679266880436,10.121392947190897,1.3491577693513943,0.43367092848666067,0.2571500324346512,695,0.01900455054189828,0.052635983572168414
NGC_2546,123.0965,-37.6366,0.903,0.005,8.244,0.03,0.023,0.036,0.536,0.039,305,-1.15542,0.23769,1.63997,0.27511,-0.11285,0.04063,1.69708,0.05406,558,111,0.4229508196721311,0.50372,0.26806,1.05759,3.40118,0.14888,0.05939,0.2032786885245901,434.0,3.6554303798950696,0.2723799697998706,51.02813587242832,7.634710937782902,3.4370851920330923,0.5664119962052245,0.4803654770358862,0.28592368201625523,305,0.032579815004664926,0.05771182705849087
NGC_2547,122.4891,-49.1475,0.384,0.004,7.551,0.095,-0.032,0.076,0.352,0.132,391,-1.54343,0.4094,0.38727,0.35876,-0.2,0.09329,1.51125,0.09175,362,72,0.2429667519181585,0.66313,0.22961,1.35171,1.98494,0.28513,0.00019,0.1713554987212276,486.0,1.700344737900258,0.135980166492978,22.0236503326566,3.431718063224208,1.6147700912307732,0.433677471736525,0.38071126715157416,0.26226915003831974,391,0.04477760452115526,0.058494683076874124
NGC_2548,123.3641,-5.7408,0.747,0.004,8.714,0.032,-0.002,0.026,0.127,0.016,600,-1.3284,0.23545,1.68828,0.17444,-0.17089,0.02729,1.81951,0.03918,920,184,0.4433333333333333,0.57673,0.26319,1.24953,5.90539,0.16562,0.00125,0.2483333333333333,866.0,4.55897672893257,0.2244017987578809,97.39877883255556,12.106987284374744,5.314305149969272,0.7679207366129833,0.44359885696728474,0.27099120618410144,600,0.02028089778128214,0.05297808276347374
NGC_2571,124.7314,-29.7765,1.248,0.023,7.419,0.166,-0.038,0.043,0.435,0.028,212,-1.53248,0.1682,2.02277,0.27943,-0.14599,0.03041,1.50247,0.04147,345,69,0.4386792452830189,0.67164,0.27233,1.43024,2.9008,0.18143,0.0625,0.2735849056603773,305.0,2.172950884006515,0.2319875889622223,22.43706007698886,4.236124122392039,1.1695910847410005,0.4986144783527682,0.5939946792942149,0.4212266890469319,212,0.055131141226417414,0.06787971090826689
NGC_2587,125.8386,-29.5016,2.751,0.079,8.831,0.037,-0.006,0.05,0.223,0.025,324,-2.57535,0.49943,1.97036,0.23337,-0.00137,0.0223,1.83408,0.0748,649,129,0.4722222222222222,0.66813,0.26828,1.31929,10.00569,0.29853,0.0,0.3148148148148148,477.0,7.36096311893382,0.7616286764194983,145.92946789420583,26.89423540383629,4.643623507912347,0.9428198010591368,0.5093477462772664,0.3440104840390743,324,0.029695243707652606,0.053236218808266206
NGC_2645,129.7883,-46.2335,1.707,0.046,7.318,0.086,0.001,0.088,1.439,0.028,124,-1.39718,0.24717,1.61053,0.19837,0.0279,0.03474,1.60601,0.08847,348,69,0.7419354838709677,0.60015,0.27133,0.99675,1.27728,0.12333,0.89118,0.4193548387096774,216.0,1.5447286917456051,0.2050216424883025,10.21672896447678,2.272233730638777,2.0355797773776017,0.6061655957049188,0.5525218759646375,0.3710431142525944,124,0.06607372120568535,0.05387275229993372
NGC_2659,130.6271,-45.009,1.909,0.031,7.543,0.18,0.003,0.055,1.598,0.048,117,-1.33681,0.24443,1.72548,0.2851,-0.03725,0.04023,1.51807,0.06807,404,80,0.717948717948718,0.61266,0.24284,1.52175,2.02279,0.36906,0.00093,0.4871794871794871,201.0,1.3693497523914175,0.1486420352344157,7.485375886864846,1.4264429539090495,4.664299037958123,2.127739145413764,0.5322607714451069,0.35085969491147023,117,0.06691183698621984,0.0639613187106782
NGC_2669,131.6434,-52.9315,1.11,0.009,8.114,0.073,-0.003,0.034,0.866,0.06,263,-2.34256,0.47628,1.49599,0.25559,-0.03321,0.03471,1.72858,0.0935,509,101,0.4106463878326996,0.49119,0.2569,1.26464,2.94704,0.25963,0.00023,0.2015209125475285,371.0,1.8931237857275087,0.1636708527197456,17.55605486532264,2.8665962280929955,7.405818607923328,1.7354755608553671,0.5091978920687606,0.28406425113370287,263,0.04116485906446032,0.0572606342861249
NGC_2670,131.3951,-48.7828,1.394,0.019,8.098,0.054,0.148,0.073,1.417,0.04,264,-1.9032,0.22953,2.3192,0.25061,-0.04158,0.02084,1.73734,0.0525,562,112,0.5416666666666666,0.68988,0.23353,1.15501,3.75117,0.22498,0.00216,0.4128787878787879,407.0,2.393764555643977,0.1998403441948089,25.58710447581636,4.0947677423811575,4.897549764279988,0.9925332472960154,0.4967031284795575,0.27882397432859785,264,0.03296337452840606,0.0652384914101032
NGC_2671,131.5587,-41.878,1.335,0.022,8.617,0.314,-0.02,0.036,2.823,0.071,339,-1.49579,0.51111,1.91699,0.25419,0.04249,0.03697,1.95623,0.12133,943,188,0.5752212389380531,0.68524,0.24727,1.17909,1.6277,0.19202,0.01086,0.4188790560471976,534.0,1.6957690083903203,0.1540520300326252,14.670464601291362,2.476888906538537,28.21994299916644,20.95226202496352,0.5316856721747988,0.3555441815452362,339,0.02922913115572277,0.05558347016853485
NGC_2682,132.8347,11.8133,0.842,0.005,9.578,0.021,-0.045,0.041,0.164,0.029,994,-0.10267,0.41061,1.74518,0.1566,-0.15141,0.04361,2.13024,0.03106,1843,368,0.5603621730382293,0.64461,0.26301,1.26323,2.78005,0.18717,0.0,0.3752515090543259,1551.0,2.6774576166965245,0.1017327468745943,50.44326001978139,5.798954892964576,75.02341929698558,9.356574929568753,0.38535346994542996,0.2299798803011085,994,0.05273683870145,0.06678304550452178
NGC_2818,139.0406,-36.6171,2.908,0.093,9.099,0.031,-0.097,0.07,0.535,0.087,404,-1.42031,0.94336,1.40377,0.19135,0.06138,0.04871,1.98656,0.16898,1100,220,0.5693069306930693,0.59828,0.27856,1.39322,5.91857,0.22499,0.00055,0.349009900990099,634.0,4.4968153248455565,0.350571937971244,67.48062173884783,10.383024752450902,18.613194889575137,3.1571240324776784,0.48467725180388715,0.30027935839462744,404,0.03415272274093628,0.05430489513632396
NGC_2866,140.5226,-51.0991,2.37,0.048,8.045,0.132,-0.015,0.035,2.052,0.033,159,-1.92317,0.54127,1.43526,0.21573,0.05442,0.04354,1.72923,0.1499,364,72,0.5723270440251572,0.52309,0.27606,1.55331,1.0312,0.5259,1e-05,0.3081761006289308,250.0,0.7445394908117632,0.0975777602166658,3.746113527658301,0.8243816249381755,29.60868129257544,11.110480505482627,0.5536945477413584,0.3517428347564182,159,0.03936128135699978,0.053705052571241474
NGC_2910,142.6338,-52.9214,1.22,0.011,8.017,0.111,0.051,0.061,0.79,0.059,196,-1.92757,0.34918,1.91163,0.25471,-0.07136,0.02891,1.56042,0.07037,419,83,0.4030612244897959,0.54222,0.22888,1.15891,0.98727,0.18144,0.06864,0.2244897959183673,275.0,1.1848007354072088,0.1115466515078977,7.553654340157205,1.3029483424928918,13.767113492347272,4.245058401186473,0.5014021563074359,0.30998310958742825,196,0.04482663260222273,0.05780188248383261
NGC_2925,143.3434,-53.4141,0.738,0.005,8.32,0.194,0.008,0.05,0.26,0.074,134,-1.75871,0.49444,1.41957,0.2602,-0.09419,0.04834,1.49463,0.09644,219,43,0.4253731343283582,0.66531,0.27452,1.10692,1.43568,0.14486,0.48315,0.2835820895522388,191.0,1.50735406801841,0.1378249635356401,11.288919621533546,1.9040783359046256,18.50749408179611,8.83703475819342,0.49618117600847694,0.2856851079623122,134,0.046940762605543085,0.052612010990986606
NGC_2972,145.0513,-50.3309,1.816,0.056,8.631,0.078,0.029,0.032,1.575,0.084,121,-1.60761,0.61309,1.48729,0.28479,0.02269,0.0512,1.53997,0.13922,335,67,0.4958677685950413,0.56679,0.24855,1.32949,1.06176,0.34346,0.00361,0.2809917355371901,181.0,1.1725746593990294,0.1056345570067544,6.009039201428271,1.0101718002072255,71.15328621087382,17.50389422969043,0.5298223245318302,0.3602920631966338,121,0.046331858767244785,0.056604921488828064
NGC_3033,147.1585,-56.4067,1.689,0.034,8.841,0.065,0.04,0.022,1.028,0.079,147,-1.29606,0.65128,1.77169,0.3219,-0.04291,0.05578,1.57194,0.1255,441,88,0.5986394557823129,0.6489,0.25662,1.06205,3.19338,0.29825,0.00298,0.4285714285714285,235.0,2.995390237519791,0.3427007394412772,26.167574053483445,5.19451647680794,26.499430348387943,6.588006127200017,0.5400922702233195,0.339448800925249,147,0.04330573555512913,0.058682314287261374
NGC_3228,155.4033,-51.7725,0.461,0.014,7.721,0.128,-0.001,0.067,0.205,0.071,170,-1.24632,0.37224,0.63886,0.42295,-0.2,0.10406,1.45837,0.08432,228,45,0.5,0.6618,0.2571,1.08348,5.323,0.14846,0.37657,0.3352941176470588,255.0,3.028234807288866,0.4190220998289137,39.43243432199899,9.062490606658724,1.3339710708584027,0.4985644904679828,0.5200961249342685,0.38427076601330284,170,0.03866343059082967,0.054270783636972283
NGC_3255,156.6343,-60.6762,4.777,0.145,8.546,0.135,-0.036,0.03,1.305,0.091,225,-1.95807,0.69208,1.6429,0.21762,0.11083,0.04155,1.91747,0.20145,992,198,0.6355555555555555,0.57036,0.27029,,,,,0.3644444444444444,368.0,1.4179442790632597,0.1542642880664767,8.098972538251033,1.5492379481549494,43.4080297059776,15.843530758545748,0.5369672073967674,0.3619742643009912,225,0.04258387605494391,0.052612010990986606
NGC_3293,158.9447,-58.2172,2.283,0.068,7.145,0.039,0.017,0.036,0.947,0.017,560,-1.12052,0.16411,1.54929,0.18884,0.05895,0.03571,2.13388,0.07836,1975,395,0.6071428571428571,0.60395,0.27507,1.23238,2.80812,0.21812,0.00421,0.3892857142857143,900.0,1.912968553010674,0.1373517381487984,18.65513805791536,2.741695487439572,0.7485167661160557,0.1289179222567412,0.4673908633996051,0.2907523924092246,560,0.04491673648104759,0.059679528623642675
NGC_3496,164.8725,-60.3359,2.158,0.038,8.734,0.024,0.153,0.039,1.553,0.045,812,-1.72631,0.46619,1.59247,0.18101,0.07914,0.03054,2.27018,0.11306,2044,408,0.6354679802955665,0.65522,0.26685,1.50022,4.02703,0.26383,0.0,0.4248768472906404,1328.0,3.325220671893596,0.1729702367666704,58.16620234439817,7.368772941519175,9.318141266855848,1.287891466117295,0.4907271601883048,0.31233173650462503,812,0.04484404434124897,0.06155624862377719
NGC_3590,168.2482,-60.7877,2.259,0.109,7.151,0.035,-0.041,0.071,1.615,0.032,203,-1.38487,0.22825,1.68695,0.21428,0.08379,0.03591,1.84508,0.10533,735,147,0.6009852216748769,0.61262,0.25185,1.49491,1.36771,0.27514,0.10625,0.3940886699507389,325.0,1.1052896115607287,0.1407967824761277,5.864763249576333,1.2648097734633292,2.4140680871633773,0.5557872571687675,0.5362208760420953,0.3463148053635273,203,0.039135332094516584,0.054041107084639
NGC_3680,171.4281,-43.2623,1.013,0.009,9.302,0.041,-0.137,0.06,0.31,0.102,103,-0.78748,86031423.36732,1.30762,0.42774,0.09156,2975763.09887,1.72023,14111561.35806,366,73,0.5339805825242718,0.74223,0.24879,2.10403,3.14603,0.56288,0.0,0.3980582524271844,158.0,2.1476322623824946,0.2830039835019086,12.846976998742583,2.844258692818806,156.0267468028743,37.5529876988972,0.5548082083781916,0.363648078262314,103,0.04939161106295097,0.0532196794979804
NGC_381,17.0977,61.5999,1.119,0.011,8.548,0.095,-0.011,0.048,1.436,0.047,175,-1.85086,0.49871,1.99026,0.26609,-0.01218,0.03231,1.68737,0.09854,369,73,0.5257142857142857,0.59785,0.22378,1.40119,1.38889,0.18571,0.10108,0.32,267.0,1.3829185065753735,0.161544625625531,9.917282874821012,1.995492302471072,35.61289662198239,10.584674586006845,0.5526690513368118,0.3513536860881759,175,0.03827629936019638,0.0532074635943901
NGC_3960,177.6381,-55.6779,2.098,0.078,8.975,0.041,0.021,0.079,1.098,0.142,441,-2.13442,0.71637,1.61618,0.18875,0.08846,0.02938,2.15018,0.14384,1152,230,0.5510204081632653,0.62897,0.27178,1.11032,2.13903,0.16861,0.01201,0.3786848072562358,684.0,2.276186353501776,0.1268001815590448,25.27291718466517,3.290116330459556,37.35464605798454,6.007043990767239,0.4800895877981429,0.2948329434171475,441,0.031042038696490113,0.05756917208640579
NGC_433,18.7876,60.1316,1.817,0.058,7.856,0.07,-0.104,0.052,2.242,0.05,192,-2.17442,0.36102,1.98408,0.2622,0.03526,0.02656,1.78091,0.08932,459,91,0.5052083333333334,0.77364,0.25223,1.40166,1.44786,0.13629,0.45722,0.4010416666666667,289.0,1.5321861664388707,0.1172402845316162,11.03718852492495,1.6738845752649651,6.503416061530419,1.4392932833627985,0.513702331618945,0.2774182493749462,192,0.036082434067693125,0.06323740865930952
