pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.4054,-0.0178,0.0501,17,282.17063356753,0.1019,8.64063091629,0.1134,4287120047153164928,0.3568,0.1277,0.121,0.131,-1.225,0.153,1.009,18.276178,0.003107,19.252556,0.020923,17.258251,0.006871,1.994305,,,1.37,755.741,52.36,172.919,0.96,1.0811695800970016,0.0367212277610902,0.5096299213695022,0.3501273446275723,0.4713690902437143,0.3242367791951011,1.1616240448721427
0.184,-0.0758,-0.0338,18,282.16109568738,0.0356,8.63182980192,0.0377,4287120017118516864,0.4824,0.0458,-0.122,0.045,-1.477,0.047,0.934,16.301449,0.0028,17.093445,0.004842,15.407849,0.003375,1.685596,,,1.308,2167.174,274.337,571.753,1.0,1.6110179615106908,0.015811916089128,1.11698210249626,0.0472622418375282,0.6933393228271886,0.0301157929663776,1.175313611664512
0.564,-0.1073,-0.2551,14,282.19633669731,0.0918,8.75945639228,0.1019,4287126270591387008,0.3658,0.1248,-0.045,0.121,-1.144,0.139,0.952,17.821999,0.002992,18.773552,0.017031,16.886806,0.005576,1.886745,,,1.298,931.23,64.624,224.874,0.92,1.2109816057177942,0.0039973951675351,0.0,0.164200683377643,0.0,,1.1769987024431743
0.4023,-0.1034,-0.0093,18,282.00710367919,0.0453,8.77288902571,0.0481,4287137540585276416,0.4458,0.0541,-0.056,0.057,-1.39,0.056,0.964,16.662525,0.002818,17.524704,0.005658,15.738358,0.003331,1.786345,,,1.314,1842.259,220.583,596.892,1.0,1.4343515528201494,0.0375465745026433,1.1480869014256607,0.0687906560077677,0.8004222529465321,0.0523364918315682,1.1964482554169942
0.4167,-0.0139,0.0138,18,282.03009899969,0.0556,8.80012148026,0.0608,4287139086773508608,0.3686,0.0681,0.057,0.07,-1.452,0.071,1.074,16.974848,0.002848,17.937742,0.007824,15.987015,0.003947,1.950727,,,1.344,1504.977,148.538,388.931,0.99,1.285794937588218,0.0307819235529565,1.1739567724134796,0.0437386484558591,0.9130202165949458,0.040433930030656,1.2005190276275708
0.2487,-0.1018,0.0527,18,282.16610672857,0.0267,8.63093031285,0.0285,4287120017118513280,0.4548,0.0363,-0.15,0.033,-1.741,0.035,1.653,14.730764,0.002818,15.426938,0.003081,13.886177,0.002935,1.540761,,,1.298,1844.1,830.565,1191.732,0.98,2.255840352281309,0.0174117991183843,1.513637419933592,0.0886047516266982,0.6709860555525861,0.0396179076274865,1.2075441086189393
0.263,-0.0031,-0.0516,18,282.16408779526,0.0953,8.62621608113,0.1034,4287120017118511616,0.3691,0.1224,-0.063,0.126,-1.135,0.132,0.996,18.200211,0.003055,19.291601,0.020207,17.179071,0.006127,2.11253,,,1.344,822.994,54.25,199.025,0.93,1.0349425549404994,0.0358551205866422,0.8765374208442949,0.0682819111410516,0.8469430662213794,0.0722070103270099,1.2099825106577993
0.4176,-0.1286,0.0793,18,281.98395240405,0.0373,8.71824263612,0.0398,4287136750311268864,0.385,0.0433,-0.177,0.05,-1.55,0.052,1.171,15.780119,0.002964,16.167591,0.032866,14.331615,0.027394,1.835976,,,2.106,994.646,33.155,39.841,0.99,1.7892575411144929,0.0433009487972759,1.6379605128713488,0.0583866198006888,0.9154414472111688,0.0394415783128625,1.243425259362096
0.3094,-0.1163,-0.0036,18,282.14100509637,0.1098,8.60694004953,0.1171,4287119879679557632,0.3071,0.139,0.047,0.144,-1.192,0.152,1.031,18.37718,0.003152,19.457272,0.028117,17.391022,0.008138,2.06625,,,1.312,709.711,38.806,142.018,0.95,1.0340998475562884,0.0456409036093043,0.651232870446108,0.2950675259651544,0.6297582114387266,0.2866881242673303,1.263022849666355
0.3075,-0.0539,-0.0855,18,282.07584826717,0.0704,8.5966540557,0.0755,4287120154557493376,0.336,0.0857,-0.031,0.091,-1.446,0.096,0.99,17.534874,0.002955,18.446947,0.010334,16.582577,0.00432,1.86437,,,1.325,1015.811,109.117,329.21,0.99,1.275278088853652,0.0171307211229311,0.350589271087784,0.3709304478609219,0.2749120165648959,0.2908858437363287,1.2797737435247116
0.3364,-0.0389,-0.1232,17,282.14283161527,0.0251,8.83159176966,0.0275,4311146957534632832,0.4832,0.0338,-0.187,0.033,-1.4,0.036,0.979,15.721255,0.002787,16.472805,0.004218,14.862761,0.002972,1.610044,,,1.291,2592.564,343.171,1059.969,1.0,1.7650356919102748,0.034208226561194,1.4303918230506592,0.0555185204604452,0.8104039083212901,0.0351580160613326,1.2799891530738223
0.3993,-0.0117,0.0925,17,282.04269117773,0.0498,8.60732584611,0.0562,4287114553919615872,0.3416,0.0616,-0.007,0.059,-1.393,0.064,0.962,16.75432,0.002834,17.582731,0.00687,15.845886,0.003697,1.736845,,,1.31,1632.366,172.946,447.555,0.98,1.5000889475927393,0.0142844449432069,0.6550498759470849,0.3366719576234902,0.4366740232292712,0.2244731799371702,1.2917755965232596
0.3101,-0.1062,0.0062,18,282.20705546347,0.0768,8.6557389824,0.0825,4287121494587256320,0.4877,0.0994,0.005,0.098,-1.279,0.105,0.984,17.83392,0.002981,18.781841,0.012637,16.888933,0.00562,1.892908,,,1.308,953.725,88.094,222.545,0.99,1.2079994399202598,0.0068028293543624,0.0,0.2066822859252848,0.0,,1.3020082323465871
0.385,-0.1071,-0.0059,18,281.99416209192,0.0296,8.78524917771,0.031,4287137643664506752,0.4023,0.0353,0.006,0.038,-1.454,0.037,1.121,15.676743,0.002803,16.327991,0.005358,14.83204,0.004005,1.495952,,,1.314,2117.399,237.39,377.842,1.0,1.9599402866925917,0.0012435511580189,0.0,0.0923800901330222,0.0,,1.317285444952844
0.4471,-0.0189,0.0275,17,281.9802393465,0.0257,8.75829478822,0.0272,4287137403146327168,0.5018,0.0308,-0.011,0.034,-1.364,0.033,1.001,15.575469,0.002784,16.335848,0.004015,14.708819,0.003003,1.627028,,,1.295,2710.758,376.008,978.618,1.0,1.746214449020619,0.0384336330868299,1.5962258278426906,0.0503859771024364,0.9141064138702718,0.0351761093583018,1.3554036267111114
0.2214,-0.0323,-0.036,17,282.22348136325,0.0357,8.69589298313,0.0376,4287122834617488896,0.3844,0.0486,-0.079,0.044,-1.603,0.048,1.468,15.720728,0.002826,16.34387,0.005188,14.872096,0.004489,1.471774,,,1.328,1734.418,248.225,308.738,0.99,1.9459271933028652,0.0015686593180904,0.0,0.0,0.0,,1.3762719980946587
0.4285,0.017,-0.0447,16,282.20783009589,0.0489,8.78291021567,0.0543,4311145583145076736,0.4431,0.0655,-0.264,0.063,-1.344,0.075,1.075,16.752037,0.002847,17.507444,0.00627,15.874093,0.005421,1.633351,,,1.307,1513.654,193.367,233.609,0.96,1.5223321567936454,0.0023372042999934,0.0,0.0626396307276569,0.0,,1.3859106304889381
0.3833,-0.0279,-0.0969,17,282.1606831944,0.0423,8.82798207959,0.0466,4311146888815151872,0.3382,0.0562,-0.135,0.056,-1.419,0.061,1.018,16.705086,0.002823,17.517527,0.006492,15.808141,0.003364,1.709386,,,1.305,1767.585,185.226,577.762,0.98,1.5326257904614211,0.0064585383970121,0.1967738613688884,0.3181164466794366,0.1283900235749305,0.2075637310697747,1.3913706472451275
0.4409,-0.0544,0.0677,17,281.97263292155,0.149,8.68000706734,0.1665,4287124754437534336,0.3985,0.1696,-0.215,0.182,-1.506,0.181,0.977,18.590446,0.003293,19.728643,0.043328,17.604532,0.008903,2.124111,,,1.298,601.908,25.111,128.414,0.98,0.9956372145535451,0.0413360371803578,0.577860655179257,0.3207473517316801,0.5803927843721431,0.3230527500935747,1.394856602596403
0.3432,-0.0915,-0.0275,18,282.19435328667,0.0375,8.6272630947,0.0404,4287119776600327168,0.4437,0.0478,0.004,0.047,-1.461,0.051,1.034,16.439119,0.002807,17.194822,0.005513,15.580122,0.003187,1.6147,,,1.29,2025.039,228.326,705.072,1.0,1.634313921177919,0.0012049597590227,0.0,0.0,0.0,,1.399696171545671
0.3498,-0.0985,-0.0667,17,282.08277703205,0.0619,8.5874493385,0.0667,4287120085838007296,0.4205,0.0779,-0.142,0.08,-1.601,0.085,1.013,17.373524,0.002922,18.295938,0.010664,16.433283,0.003952,1.862656,,,1.311,1117.701,105.492,387.841,0.99,1.2900377611477083,0.0280401232485353,0.7843571885054194,0.2206142229280385,0.6080110304737126,0.1715236537449995,1.4014641266392076
0.4062,-0.0541,-0.0029,18,282.18929164522,0.1355,8.62121154093,0.1498,4287119772275144192,0.4278,0.1643,-0.217,0.171,-1.528,0.185,0.991,18.638912,0.003324,19.679464,0.029823,17.669081,0.008754,2.010384,,,1.306,583.685,36.566,130.845,0.98,1.0299804011442202,0.0048303727024342,0.0,0.1687842530469423,0.0,,1.405968267196717
0.4332,-0.1215,-0.0999,17,282.17628923394,0.1147,8.82712260362,0.1254,4311146712684503040,0.4082,0.1459,-0.121,0.147,-1.482,0.16,1.058,18.255432,0.003131,19.380581,0.018799,17.222275,0.006092,2.158306,,,1.347,730.07,58.402,200.483,0.99,1.0161173442958191,0.0325438134873279,0.8825274618279418,0.0610043182546071,0.8685290796207629,0.0661678500899498,1.4100848483339739
0.3349,-0.1207,-0.0189,18,282.21925061895,0.0339,8.65429100122,0.0357,4287121597666465024,0.5093,0.0432,-0.125,0.043,-1.538,0.045,0.942,16.256638,0.002794,17.001139,0.004875,15.407047,0.003148,1.594091,,,1.286,2352.98,271.572,744.977,1.0,1.7064299364958486,0.0020536455313776,0.0,0.1822668131641711,0.0,,1.4108751328997227
0.2629,0.0012,-0.0642,17,282.23505894419,0.0396,8.69640391964,0.0423,4287122113062980864,0.4056,0.0526,-0.33,0.049,-1.373,0.053,0.992,16.593727,0.002829,17.558607,0.006311,15.604597,0.003576,1.95401,,,1.345,1696.123,191.793,485.455,0.94,1.3800570105155674,0.0269825324293433,1.2777008222997497,0.034576723763306,0.9258319131485888,0.0309095502326082,1.4230934881930273
0.3767,-0.0409,-0.1513,17,282.19775539905,0.0549,8.81237789771,0.0602,4311145892382728832,0.509,0.0734,-0.06,0.07,-1.114,0.077,1.168,16.956152,0.002874,17.761047,0.00647,16.042299,0.003596,1.718748,,,1.322,1328.781,185.993,478.664,0.73,1.4543267052282436,0.0013647771717731,0.0,0.0800537479968294,0.0,,1.4378139334575313
0.373,-0.1264,-0.0224,18,282.22394517357,0.0796,8.65712789366,0.0843,4287121597666464640,0.4694,0.1004,-0.032,0.102,-1.407,0.109,1.055,17.777514,0.002977,18.714949,0.021623,16.825352,0.005281,1.889597,,,1.318,963.502,50.635,242.164,0.99,1.2216071585790815,0.0073871246641255,0.1160592572684538,0.2483482230465737,0.0950053840577102,0.2032971180182773,1.4619069123849961
0.2778,-0.0647,-0.0344,17,282.23654525276,0.0205,8.73603044046,0.022,4287123075135660800,0.4753,0.0283,-0.039,0.025,-1.442,0.027,1.03,15.098599,0.002777,15.836442,0.003371,14.248473,0.002943,1.587969,,,1.289,3111.195,574.131,1160.532,1.0,1.9934598087660735,0.0595685935984282,1.6990050766122151,0.1084707974619814,0.8522896068137324,0.0600785878798419,1.4837496221458288
0.3608,-0.1909,-0.0751,18,281.97679053464,0.0654,8.64860963172,0.07,4287118608358146432,0.4559,0.079,-0.026,0.082,-1.414,0.081,0.974,17.402548,0.002902,18.295956,0.011817,16.41506,0.005267,1.880896,,,1.364,1193.962,94.556,243.018,1.0,1.2630813630149809,0.0387957111384281,0.9036528654631202,0.1273294975778511,0.7154351983359938,0.1031758986820922,1.4883326904047949
0.5719,-0.1068,-0.1473,17,282.00851838593,0.2195,8.82497190528,0.2484,4287139907082751104,0.3858,0.233,-0.353,0.237,-1.646,0.249,0.985,18.975506,0.003454,19.92564,0.037119,18.019281,0.011824,1.906359,,,1.318,521.334,29.333,94.495,0.93,0.9618819204129476,0.0085303530755939,0.0,0.1807972650509664,0.0,,1.5091675563342577
0.2866,-0.0269,0.125,16,281.96340452913,0.0545,8.67459803895,0.0601,4287118883246769280,0.4957,0.0678,-0.146,0.069,-1.374,0.066,0.965,16.888851,0.002846,17.752918,0.009962,15.972497,0.003367,1.780421,,,1.306,1525.964,113.537,575.961,0.99,1.4332999199041516,0.0188739942885151,0.8829836220956231,0.1353923245943097,0.6160494463396541,0.0948096589564675,1.5122250094610639
0.2853,-0.0197,-0.0779,17,282.24306122268,0.0174,8.73371498534,0.0182,4287123075135658624,0.5585,0.024,-0.055,0.021,-1.49,0.023,0.978,14.740171,0.002783,16.1042,0.003786,13.61095,0.002872,2.493251,,,1.397,2763.277,424.198,1590.146,0.98,2.179326749110347,0.0213676368159991,1.564623865056343,0.0664311534169128,0.717939090911934,0.0312846274305777,1.5310194901526493
0.3632,-0.0886,-0.0128,18,282.08862642099,0.1282,8.57106892701,0.138,4287119325604366336,0.4405,0.1534,0.066,0.163,-1.592,0.173,0.929,18.557583,0.003253,19.641548,0.039508,17.490084,0.008391,2.151464,,,1.392,627.955,27.551,137.205,0.97,0.9802322866333288,0.0363357607867875,0.7910581097017633,0.0943075173952656,0.807010869248863,0.1007528137376907,1.5408141252984255
0.3018,0.0018,-0.0784,17,282.24426972261,0.1325,8.744080818,0.1444,4311142280278116608,0.5095,0.18,-0.259,0.164,-1.545,0.179,1.599,17.854671,0.003816,18.665339,0.011399,16.689676,0.004875,1.975662,,,1.575,411.205,98.237,271.564,0.98,1.1764583098106185,0.0406994730364356,0.7780907603079044,0.2528835400819787,0.661384048902811,0.2161675718293181,1.5870617968829055
0.5695,-0.1128,-0.0986,18,281.9824641394,0.1151,8.80835266987,0.1318,4287138468298254336,0.3858,0.1311,0.087,0.139,-1.44,0.147,1.034,18.141769,0.003126,19.057957,0.018897,17.217928,0.005887,1.840029,,,1.298,735.641,58.091,209.461,0.98,1.1364918198765182,0.0030673045995192,0.0,0.0755182637616923,0.0,,1.6060154337631292
0.2905,-0.1499,0.0569,17,281.94980479724,0.027,8.71687443374,0.0273,4287136681591811200,0.4359,0.032,-0.033,0.034,-1.476,0.032,0.994,15.517284,0.002787,16.251982,0.004428,14.662518,0.002967,1.589464,,,1.294,2575.654,315.782,1076.867,1.0,1.7868690931041815,0.045345024222229,1.5986697193508814,0.0624539880284569,0.8946764626017697,0.0416784038833054,1.6212908952313907
0.3823,-0.0356,-0.1065,17,282.24032299967,0.0719,8.76849717643,0.079,4311142593847827072,0.5586,0.0953,-0.166,0.089,-1.449,0.099,1.142,17.462831,0.003244,18.303764,0.010081,16.419268,0.006653,1.884497,,,1.435,634.209,112.083,179.779,0.99,1.2735779941292558,0.0338769432429467,0.7798054520762101,0.2688254899301154,0.6122950111189401,0.2117063583764065,1.6253650908623178
0.3586,-0.0015,-0.0863,17,282.25022347283,0.1209,8.70847490539,0.1351,4287122211817048576,0.3522,0.164,0.322,0.15,-1.51,0.167,1.009,18.582182,0.003316,19.683666,0.029137,17.569994,0.008393,2.113672,,,1.332,588.473,37.435,137.157,0.77,0.9916983054684292,0.0412808112652164,0.6422376385321235,0.2849517808282122,0.6476139315663771,0.2885989801883276,1.644811254134349
0.3857,-0.1071,0.0097,18,282.01336874901,0.0518,8.59207567943,0.0543,4287117371418167936,0.4976,0.0621,-0.005,0.068,-1.763,0.066,1.003,16.963129,0.002848,17.848988,0.006309,16.051451,0.003638,1.797537,,,1.295,1510.081,191.878,465.136,0.86,1.4028650434879817,0.0208779124601357,0.8947066933810187,0.137762360479608,0.6377710368749976,0.0986583543629854,1.6500801916352403
0.317,-0.0949,0.0252,17,282.05778234451,0.1645,8.57098165328,0.1803,4287114240363086720,0.3131,0.2027,-0.224,0.212,-1.624,0.226,1.034,18.945452,0.003614,20.054152,0.035329,17.911406,0.014457,2.142746,,,1.352,464.13,30.828,76.542,0.96,0.9499147844888214,0.0314500901494708,0.3631726321606539,0.3363298176380804,0.3823212756458869,0.354289341123514,1.6780699083256376
0.3815,-0.09,-0.0843,17,282.24672291806,0.0822,8.77134305908,0.0879,4311142593826028288,0.3748,0.1078,0.12,0.105,-1.378,0.114,0.966,17.848259,0.003125,18.611517,0.015984,16.739775,0.00847,1.871742,,,1.527,736.808,68.984,135.759,0.98,1.2270456459230237,0.0059799171206176,0.0,0.2256802689231594,0.0,,1.683070033885985
0.3775,0.0079,-0.0559,17,282.09248947205,0.0349,8.87359665228,0.0377,4311159052163148544,0.4594,0.0454,0.09,0.045,-1.469,0.045,0.988,16.221432,0.00281,16.956829,0.006478,15.34452,0.003633,1.612309,,,1.312,1965.49,185.695,466.752,0.99,1.7077130602912165,0.0127813543862061,0.6997579809000293,0.3492551605091664,0.4097632073977929,0.2045392959467252,1.7208489401771605
0.3722,-0.1491,-0.0348,18,282.17936887246,0.1125,8.58049014125,0.1166,4287119531762998784,0.2848,0.1334,0.111,0.15,-1.661,0.151,1.068,18.120966,0.00305,19.217405,0.019956,17.089754,0.007028,2.127651,,,1.352,830.103,54.946,168.323,0.91,1.040246369425082,0.0342574399391539,0.9111979842546136,0.0587634242251556,0.8759444022459889,0.0634290046502181,1.7217635535694111
0.2957,-0.15,-0.0402,18,281.95373353675,0.0178,8.64497615171,0.0189,4287118539649363456,0.4812,0.0223,-0.147,0.022,-1.511,0.022,1.096,14.727202,0.002772,15.45943,0.00339,13.881892,0.002908,1.577538,,,1.286,3571.843,563.701,1322.244,1.0,2.2514682423710943,0.0165621795386428,1.520150247266574,0.0828114655649024,0.6751817408117888,0.0371149229245725,1.7304160232407881
0.4384,-0.1395,0.0119,16,281.93980063515,0.0891,8.68047952534,0.1017,4287130702996792704,0.4418,0.1099,-0.08,0.111,-1.375,0.111,1.057,17.760786,0.002978,18.821615,0.016737,16.753559,0.005655,2.068056,,,1.337,960.798,65.793,220.728,0.99,1.1116519727036511,0.0323755877599452,0.9827764929556712,0.0571054958183868,0.8840685008325567,0.0574613221508177,1.811874447324881
0.4547,-0.0496,-0.0847,17,282.22749588597,0.1467,8.82148626142,0.165,4311145956770247936,0.4998,0.1937,0.179,0.186,-1.566,0.21,0.994,18.78302,0.00335,19.911232,0.034773,17.808897,0.008922,2.102335,,,1.289,569.546,31.324,128.12,0.93,0.991957869405758,0.0202061016207461,0.1976310610197497,0.2983428679913822,0.1992333214092475,0.3007890121221207,1.8125527586178158
0.3325,-0.1231,-0.0503,18,281.95115904957,0.0108,8.80893707038,0.0114,4287138640096969088,0.4744,0.0141,0.078,0.013,-1.46,0.013,0.89,13.344351,0.002763,13.92433,0.002901,12.602441,0.00282,1.321889,,,1.259,5184.182,1365.73,2632.053,1.0,2.5290713865067094,0.011212063288539,2.4582548273826363,0.0345891410762012,0.9719989876513968,0.0143394042754313,1.812914527067188
0.4625,-0.1041,-0.18,16,281.96989779653,0.0741,8.8333596665,0.0822,4287140151925672192,0.3381,0.0937,-0.425,0.089,-1.501,0.092,1.131,17.301434,0.003068,18.347498,0.014463,16.194601,0.00536,2.152897,,,1.443,804.001,76.51,237.251,0.73,1.2079594506015583,0.0289622740630608,1.104633197252055,0.0414395112696583,0.9144621507799396,0.0407133780997884,1.8341528935909186
0.521,0.0289,0.0188,17,282.14440760256,0.1021,8.8855546292,0.1134,4311158944759299328,0.3113,0.1279,-0.015,0.13,-1.202,0.145,1.041,18.025129,0.003038,18.961365,0.042226,16.957891,0.00863,2.003473,,,1.431,848.944,25.769,132.942,0.94,1.1059199042520471,0.0399847503212567,0.8305152553900043,0.1672404081651624,0.750972337324642,0.1536410438268808,1.8418409922164272
0.3378,0.1857,-0.0819,16,282.14361349636,0.038,8.88579480069,0.0418,4311158949084094976,0.5088,0.0525,-0.255,0.053,-1.727,0.054,1.009,16.338909,0.002814,17.085461,0.004555,15.48168,0.003652,1.603781,,,1.292,1898.182,301.602,460.912,0.97,1.674806497748088,0.0010235543787998,0.0,0.0572029564875231,0.0,,1.8457920610795102
0.2689,0.0343,-0.044,16,282.27618639397,0.04,8.72946796208,0.0437,4311141459976442752,0.4545,0.0558,-0.167,0.046,-1.644,0.049,1.055,16.387152,0.002804,17.157961,0.004849,15.522921,0.003298,1.63504,,,1.29,2087.833,273.735,617.646,0.99,1.648060188876553,0.0082350518143353,0.2885155943285184,0.3761907925687122,0.1750637484454941,0.2282644514442953,1.896215374377579
0.5534,-0.1232,-0.0119,18,281.92368122596,0.1137,8.68364065701,0.1263,4287130733032031744,0.3888,0.1239,-0.426,0.144,-1.685,0.143,1.086,17.893009,0.003107,18.889906,0.014946,16.789169,0.005803,2.100737,,,1.453,756.187,73.943,213.393,0.92,1.0944330629610035,0.0316898087788312,0.9670148695578372,0.0542794357760272,0.8835760744851453,0.0558060577574955,1.9045988298424918
0.476,-0.2002,-0.1352,17,281.94163951973,0.0945,8.80119035827,0.104,4287138532693138816,0.5221,0.1146,-0.323,0.116,-1.549,0.115,0.96,17.820175,0.003007,18.708744,0.014867,16.919407,0.005543,1.789337,,,1.285,901.753,74.349,226.705,0.98,1.2107947733383602,0.0025869316558797,0.0,0.0567089613593447,0.0,,1.9127386015300658
0.559,-0.0841,-0.1481,16,282.2759566368,0.1155,8.69436813021,0.1322,4287121975624018560,0.446,0.1539,0.06,0.158,-1.586,0.181,1.044,18.310493,0.003239,19.542843,0.024716,17.241592,0.007297,2.30125,,,1.36,637.545,44.211,161.033,0.97,0.9985787713979416,0.0302402213655492,0.8772501649213738,0.051451629836851,0.8784987124183341,0.0579877013752949,1.9345444198280906
0.2842,-0.1362,-0.0068,18,282.00087403573,0.0171,8.56710304916,0.0185,4287114004163795968,0.4381,0.0213,-0.08,0.021,-1.501,0.021,1.022,14.682042,0.002782,15.437308,0.003637,13.820557,0.002912,1.616752,,,1.292,2842.834,465.27,1301.768,1.0,2.2713277957921565,0.0135461094777516,1.5106335669543582,0.0751337989053088,0.6650883107902549,0.0333162087951328,1.9439482661748524
0.3488,-0.1389,-0.0187,18,282.07852212239,0.0248,8.53967429332,0.0273,4287113248249470976,0.4756,0.0319,-0.103,0.031,-1.455,0.034,0.972,15.58974,0.002776,16.295851,0.003736,14.763949,0.00297,1.531901,,,1.279,3231.226,436.955,1065.312,1.0,1.9407682226278151,0.0159847462236386,1.135391959076438,0.0828920671225882,0.58502192370973,0.0429818907114456,1.964309828500671
0.4776,-0.0261,-0.1147,17,282.05977501058,0.0789,8.89483677579,0.0886,4287140869155588096,0.3094,0.1,-0.177,0.098,-1.564,0.101,0.997,17.643785,0.002936,18.501863,0.012714,16.73658,0.005481,1.765284,,,1.3,1069.875,87.528,230.117,0.98,1.256624507572358,0.0025968778226673,0.0,0.0,0.0,,2.0016054896246747
0.1897,-0.1065,0.0307,18,282.04673466136,0.0686,8.54032896159,0.0731,4287113278290236288,0.392,0.0885,-0.463,0.091,-1.595,0.091,1.053,17.461868,0.002911,18.414248,0.013209,16.512775,0.004323,1.901472,,,1.311,1154.579,84.093,328.746,0.8,1.2351797170150238,0.0383753055969717,0.9073860360037832,0.1477042661450371,0.7346186336321993,0.1217397946380034,2.006041433248909
0.2726,0.0674,-0.2137,16,282.20383053974,0.0552,8.86992547758,0.0595,4311147472930749952,0.5076,0.0783,-0.124,0.075,-1.498,0.079,0.993,17.152935,0.002848,18.041859,0.007096,16.212776,0.004535,1.829082,,,1.32,1509.006,166.404,303.662,1.0,1.348748528951335,0.0278117986856514,0.8571368549375236,0.1688591510664251,0.6355053121755437,0.1258808651665479,2.0289142905385336
0.4563,-0.2391,-0.0851,17,281.90945363149,0.0999,8.73814164871,0.109,4287137673699438720,0.4298,0.1195,-0.024,0.119,-1.539,0.114,0.955,17.821444,0.002993,18.788456,0.013813,16.878149,0.005942,1.910307,,,1.301,929.323,80.259,206.945,0.99,1.207147878457551,0.00995571625663,0.1873787361481426,0.3021255667104676,0.1552243428432052,0.2502837675083672,2.0304798475129573
0.3567,-0.0756,-0.086,17,282.28116430823,0.0809,8.77318549075,0.0863,4311142452076849280,0.409,0.1061,-0.209,0.103,-1.167,0.111,1.036,17.818445,0.002977,18.905584,0.015739,16.787405,0.006225,2.118179,,,1.354,963.271,70.094,195.105,0.84,1.0974259657960084,0.0304034339275967,0.9754407791294356,0.0493905969526047,0.8888442678881833,0.0513021348958353,2.0479031884155185
0.3952,-0.1583,0.0134,18,281.90672394183,0.0355,8.72426229102,0.0384,4287131802508488704,0.4188,0.0453,-0.354,0.044,-1.489,0.043,1.145,15.97305,0.002819,17.333054,0.00521,14.84294,0.0031,2.490113,,,1.399,1827.558,246.743,804.281,0.93,1.512839645571075,0.0190842809435131,1.452966394348746,0.0236358604594355,0.9604232666709842,0.0197707401708563,2.073984803359703
0.3202,-0.1314,0.0558,18,282.10873470299,0.0288,8.52609545566,0.0319,4287113076450751744,0.4736,0.0378,0.031,0.036,-1.458,0.039,0.936,15.931355,0.002797,16.650621,0.004263,15.042149,0.00329,1.608473,,,1.329,2253.92,336.871,622.698,1.0,1.7730223740005022,0.0175954178738805,1.185162214037047,0.0549506012386853,0.6684417700623508,0.0316945865406158,2.1095010814904565
0.4023,-0.1599,-0.0137,18,281.9055831554,0.0385,8.68877914754,0.0422,4287130840435779968,0.4903,0.0481,-0.179,0.048,-1.382,0.047,0.932,16.307232,0.002808,17.108829,0.004595,15.424255,0.003198,1.684574,,,1.296,2006.62,297.42,694.586,0.99,1.6077452996026027,0.0174430938301061,1.110711912565448,0.0526168220032819,0.6908506669806406,0.0335744275453892,2.1207279476033083
0.3437,-0.1383,0.0995,17,281.91470457819,0.0505,8.64864139189,0.055,4287118780167568768,0.473,0.0617,-0.122,0.063,-1.487,0.062,1.01,16.829464,0.002854,17.768364,0.007208,15.877645,0.003305,1.890718,,,1.317,1456.374,163.362,613.162,1.0,1.322188065995662,0.0318178241939635,1.209331060104971,0.0446526392132361,0.9146437569713616,0.0403112072295157,2.1254457344681126
0.5082,-0.1299,-0.1526,17,281.94839385083,0.0771,8.84418933184,0.0854,4287143171265277184,0.3507,0.091,-0.099,0.091,-1.525,0.093,1.025,17.447025,0.002891,18.474392,0.013754,16.45303,0.004483,2.021362,,,1.333,1239.126,80.616,309.467,0.99,1.1795297359089003,0.033684333096036,1.04920662941119,0.0554142364498769,0.8895126570104753,0.0534077347475636,2.143195647875038
0.4712,0.0797,0.0028,16,282.13329120731,0.0557,8.90969735545,0.0602,4311159223944202752,0.4843,0.0744,-0.361,0.071,-1.543,0.077,0.992,17.024031,0.002843,18.164612,0.00996,15.98505,0.003532,2.179562,,,1.35,1550.169,113.555,501.354,0.96,1.2588916321396462,0.0304802282849435,1.1558739133253275,0.0424061089096481,0.9181679215396586,0.0403596214780083,2.1492285719906508
0.523,-0.1575,-0.0865,18,281.91457646428,0.0488,8.79072968854,0.0551,4287138193420377728,0.4346,0.0568,-0.239,0.062,-1.502,0.063,1.049,16.593966,0.002843,17.292965,0.005289,15.744681,0.004043,1.548284,,,1.301,1546.867,241.641,371.022,0.99,1.582467246222659,0.0031409133065215,0.0,0.046050249289955,0.0,,2.167304838372189
0.3964,-0.0666,-0.047,16,282.27856755521,0.1146,8.80233840454,0.1269,4311143104911928320,0.4518,0.1585,0.145,0.142,-1.148,0.159,1.009,18.430235,0.003182,19.517584,0.028953,17.441587,0.006657,2.075996,,,1.313,681.836,37.675,179.637,0.94,1.0308619756872333,0.0379717325258868,0.6128033071678386,0.3065618062676879,0.594457184007886,0.2981890058183806,2.185890050496099
