Cluster,Cluster.1,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_ref,bin_frac_ref_05,n_systems,bin_frac_corr,e_bin_frac,bin_frac_05_corr,e_bin_frac_05
NGC_4609,NGC_4609,190.6319,-62.9929,1.366,0.019,7.878,0.07,0.097,0.042,1.233,0.048,461,-1.75762,0.23132,1.80359,0.20098,-0.07664,0.0251,1.81608,0.05355,943,188,0.5704989154013015,0.61112,0.27184,1.0397,3.97702,0.15578,0.00658,0.3427331887201735,724.0,3.0231168291628827,0.2493760139470885,44.802537291215785,7.118771432408037,1.6853782694434172,0.3814544445022679,0.45740513040897557,0.2787463163279044,461,0.5147180043383949,0.04063171120859043,0.3132537960954447,0.02857402442037251
NGC_4852,NGC_4852,195.0302,-59.6128,1.245,0.019,8.056,0.06,-0.007,0.062,1.448,0.021,334,-1.63307,0.32626,1.78333,0.2715,-0.07707,0.03634,1.75937,0.07514,983,196,0.562874251497006,0.56166,0.24376,1.59145,3.93236,0.28364,0.0,0.3473053892215569,522.0,2.523922022633459,0.2064215455185004,25.6129804964444,4.048893049786359,4.441604466849746,0.9324834607644664,0.5287086470570465,0.35190684053471116,334,0.5474101796407185,0.028626483565389976,0.35029940119760467,0.026051788348697456
NGC_5138,NGC_5138,201.8578,-59.0208,1.84,0.044,8.023,0.16,0.125,0.086,0.842,0.056,149,-1.56403,0.37632,1.75837,0.4278,-0.05602,0.05083,1.51179,0.07836,448,89,0.4228187919463087,0.65964,0.26414,1.30131,2.88891,0.38122,2e-05,0.2684563758389262,212.0,2.11846744702548,0.2728594695966528,14.253560525039438,3.0964362121862554,7.397357976198307,3.163800691165881,0.5042986641538195,0.3131732374463902,149,0.46636912751677856,0.04670113629385747,0.29110067114093957,0.03807438151019113
NGC_5168,NGC_5168,202.7902,-60.9452,2.554,0.086,8.848,0.051,0.099,0.049,1.947,0.096,321,-1.77501,0.78858,1.38933,0.19524,0.09426,0.04408,1.99757,0.1829,795,159,0.6105919003115264,0.6032,0.29024,1.12076,2.16132,0.23728,0.03184,0.3457943925233644,517.0,1.7327628900695782,0.124166027777718,16.075016573277463,2.3599854518502577,43.83778179977774,8.241460677324786,0.5532793214003409,0.3834395748999962,321,0.5836573208722741,0.03153575515527089,0.366,0.028765995912540757
NGC_5269,NGC_5269,206.1618,-62.9097,1.85,0.046,8.226,0.2,0.168,0.05,1.477,0.06,150,-1.76968,0.52612,1.54964,0.32663,0.04174,0.04673,1.7654,0.13493,386,77,0.5666666666666667,0.66664,0.25205,1.16845,1.24424,0.34188,0.00346,0.4533333333333333,235.0,1.5480083990521645,0.1182531100407157,10.391277870155523,1.5785901173166554,16.19313891993234,7.852488125853439,0.5354264316619652,0.34242778675208535,150,0.5563666666666668,0.041115181480180146,0.4038333333333334,0.05090632282638085
NGC_5281,NGC_5281,206.6138,-62.9113,1.461,0.023,7.802,0.091,-0.028,0.055,1.031,0.026,161,-0.92049,0.1547,1.93676,0.21297,-0.04536,0.02877,1.60501,0.05595,423,84,0.4347826086956521,0.61318,0.25934,1.22938,1.18473,0.31208,0.0011,0.2795031055900621,231.0,1.1654406151807568,0.1760405165886721,6.398173037661192,1.5827598762792408,9.907042331081328,3.2117818826352957,0.5332650483919855,0.3419684945421301,161,0.4830248447204969,0.04725639908006415,0.31413664596273294,0.039425381684608865
NGC_5288,NGC_5288,207.1877,-64.676,2.287,0.075,8.588,0.347,0.094,0.055,1.705,0.138,160,-0.88529,0.49794,1.46706,0.28227,0.05258,0.0637,1.64111,0.12714,475,95,0.625,0.61564,0.26656,1.00608,1.40676,0.24585,0.09478,0.375,260.0,1.345216141150941,0.130250416318004,8.212806256155924,1.4482018134006174,47.15290155923827,38.58162485055902,0.5115324014541024,0.2751362187602608,160,0.57255,0.05019039375219126,0.3312625,0.04680077289692981
NGC_5316,NGC_5316,208.5673,-61.8939,1.395,0.023,8.138,0.186,0.052,0.053,1.133,0.062,183,-1.30957,0.24794,1.98564,0.2762,-0.08275,0.03236,1.61174,0.06322,453,90,0.4918032786885246,0.60089,0.28286,0.9101,3.65084,0.20413,0.04118,0.3114754098360656,273.0,3.262696887312368,0.3482714528192096,33.007833858347844,6.219577006895007,4.162775360870925,1.94775771749188,0.5027668981628944,0.28347157048835064,183,0.4999781420765027,0.03705695266332557,0.30041530054644805,0.03507810511032283
NGC_5460,NGC_5460,211.8213,-48.3071,0.707,0.003,8.249,0.16,-0.052,0.033,0.475,0.073,209,-1.23584,0.27117,1.47674,0.22142,-0.16025,0.04107,1.56072,0.05794,379,75,0.492822966507177,0.5447,0.24035,1.3582,3.08845,0.27059,0.00113,0.2727272727272727,312.0,2.6339229175187264,0.2422101219075237,29.08665962686275,4.937594135856748,6.099667351460425,2.4742796256135957,0.5035198661108735,0.3573150735068257,209,0.4999617224880383,0.034664789591330986,0.3160095693779904,0.03890409098044691
NGC_559,NGC_559,22.3808,63.2964,2.353,0.041,8.757,0.037,-0.095,0.034,2.214,0.036,750,-1.7724,0.4149,1.95066,0.18986,0.03376,0.02561,2.19367,0.08734,1949,389,0.7106666666666667,0.70598,0.25392,1.47722,4.09456,0.15556,0.00317,0.516,1283.0,2.698588104399028,0.1270021707513637,42.3058495260525,5.17144022707901,13.508265241664574,2.0127206930716097,0.487966163500701,0.3100134139101042,750,0.6013506666666667,0.06641420862257535,0.41224266666666665,0.062368779597202675
NGC_5593,NGC_5593,216.4261,-54.8009,1.002,0.012,8.297,0.076,-0.011,0.053,0.916,0.065,114,-2.0602,0.40257,2.11529,0.31924,-0.0851,0.02976,1.41171,0.07053,245,49,0.5789473684210527,0.60257,0.22785,1.18535,1.95029,0.22876,0.08654,0.3859649122807017,180.0,2.082748336876017,0.1975679222424618,16.56322901421055,2.880579308523411,11.96341017868578,2.95159132878245,0.4968602654926211,0.29843293993453435,114,0.5447280701754387,0.051495541141734144,0.35031578947368414,0.05079503943358534
NGC_5662,NGC_5662,218.755,-56.6328,0.749,0.004,8.074,0.176,-0.021,0.034,1.116,0.047,345,-1.30329,0.13488,2.2044,0.208,-0.12895,0.0202,1.74366,0.03207,658,131,0.4985507246376812,0.56865,0.24059,1.11748,3.31103,0.14791,0.04029,0.3159420289855073,517.0,3.4707328763620637,0.2384090891879521,50.08931862741007,7.17618076763358,2.3673086012359503,1.0175496100177297,0.5171834305910911,0.3458600796838674,345,0.5085188405797101,0.027360162400028323,0.331431884057971,0.026409596258709332
NGC_5715,NGC_5715,220.8744,-57.58,1.919,0.059,8.676,0.104,0.155,0.033,2.118,0.071,305,-1.0422,0.37989,1.72025,0.20831,0.02596,0.03932,1.86118,0.09058,927,185,0.6983606557377049,0.65775,0.27109,1.32001,2.734,0.29888,0.00017,0.4754098360655737,518.0,2.200580513896014,0.2254902617269517,21.339004699105672,3.910424177507789,22.22418486463525,6.701495685081714,0.5373058126390922,0.36233133509643173,305,0.6198590163934427,0.053017004906180026,0.42192131147540984,0.0430534348927642
NGC_5749,NGC_5749,222.1659,-54.5278,1.071,0.011,8.122,0.059,0.027,0.061,1.176,0.044,123,-1.8903,0.51262,1.35363,0.3376,-0.02916,0.05261,1.51118,0.11612,276,55,0.5365853658536586,0.53725,0.27429,1.38042,2.28212,0.26984,0.01762,0.3089430894308943,189.0,2.0872433970817394,0.3031195328310606,16.253267204777423,3.893352081187373,8.148155804670413,2.243875907472831,0.5274061472981271,0.3552673243281046,123,0.5365853658536587,0.044962632272327385,0.3335691056910569,0.04329932129846298
NGC_581,NGC_581,23.342,60.6613,2.329,0.045,7.822,0.184,-0.078,0.058,1.407,0.031,264,-1.48282,0.22773,1.72848,0.23014,0.00866,0.03048,1.84406,0.06918,715,143,0.7007575757575758,0.59937,0.25953,1.56226,2.36611,0.26986,0.00275,0.4431818181818182,449.0,2.250676568965206,0.1922236094831076,22.3841202525824,3.6378371115599615,2.965240817652124,1.3455574612241157,0.5330833836505962,0.368802359748187,264,0.6184393939393938,0.05602169314984465,0.4089469696969697,0.0370016401509797
NGC_5999,NGC_5999,238.0485,-56.4836,2.294,0.081,8.213,0.204,0.135,0.051,1.944,0.045,428,-1.67784,0.34094,1.54264,0.16133,0.16506,0.02778,2.22614,0.1171,1203,240,0.6004672897196262,0.58305,0.24764,1.53405,1.07816,0.2505,0.13618,0.3808411214953271,685.0,1.6538002955007398,0.0928206064212701,15.33497586765629,2.001662872138645,10.649198029314652,5.191761745666796,0.47763648794891267,0.29300454967692874,428,0.5408644859813083,0.04198890056772634,0.33816588785046725,0.034803178057802156
NGC_6025,NGC_6025,240.7343,-60.4253,0.753,0.003,8.173,0.078,-0.001,0.017,0.69,0.031,391,-1.52889,0.15729,2.10228,0.1697,-0.16404,0.01775,1.67065,0.03302,575,115,0.4168797953964194,0.52982,0.25414,1.32795,3.28086,0.25243,1e-05,0.2225063938618925,554.0,2.981686212441866,0.1790308047091819,45.13468351472154,6.074220071196312,3.299815046282826,0.740575035362956,0.5258330677672608,0.3682434513071004,391,0.4728721227621483,0.039929011283465335,0.2953887468030691,0.04592555245445937
NGC_6031,NGC_6031,241.8985,-54.0109,1.705,0.03,7.705,0.202,0.137,0.063,1.632,0.054,178,-2.01421,0.43241,1.23152,0.24166,0.07663,0.04243,1.83899,0.12472,527,105,0.6067415730337079,0.56937,0.28476,1.13494,1.00919,0.27495,0.00323,0.3258426966292135,286.0,1.169218327369927,0.1340019179602558,6.810184683427077,1.3531211784332235,7.444595585028575,3.765351723677752,0.5118962865385516,0.27475993011296795,178,0.5649775280898877,0.045006821752971354,0.3029325842696629,0.03804787033030474
NGC_6087,NGC_6087,244.7276,-57.9032,0.924,0.014,8.192,0.083,-0.118,0.077,0.704,0.027,350,-1.32362,0.20505,1.97585,0.21805,-0.15729,0.02691,1.70212,0.04749,668,133,0.6457142857142857,0.58592,0.23055,1.30433,3.68403,0.2126,0.00073,0.4428571428571428,576.0,3.4122892620805776,0.239518134878366,52.92055894479246,7.668223085737037,2.940191227436358,0.705161655290229,0.5240342950455955,0.35850652336857597,350,0.5857771428571429,0.04241756350021133,0.4030485714285714,0.035393491141173815
NGC_6134,NGC_6134,246.9768,-49.1779,1.078,0.009,9.096,0.024,0.025,0.029,1.3,0.037,945,-1.82449,0.51621,1.8475,0.18837,-0.03244,0.02862,2.138,0.07678,1912,382,0.5068783068783069,0.63658,0.26008,1.34188,3.7676,0.22777,0.0,0.3354497354497354,1424.0,2.511434018240751,0.1112818207603652,41.86270295315138,5.022948867805549,29.79701324204728,3.9362062259983976,0.5096684851888164,0.32961776460446723,945,0.5084624338624337,0.01627206616198865,0.3333301587301587,0.015430422982882903
NGC_6152,NGC_6152,248.2352,-52.6212,1.534,0.026,8.309,0.098,0.04,0.027,1.283,0.045,563,-1.51321,0.30212,2.0217,0.23307,-0.06479,0.03056,1.94939,0.07092,1228,245,0.5719360568383659,0.58528,0.2535,1.41574,5.11188,0.25871,0.0,0.3641207815275311,885.0,4.499609910401542,0.2815528583049869,84.16392867630607,11.527917166377282,2.4203267477450647,0.6388936374160825,0.44192848250474925,0.26014263200613674,563,0.5090071047957372,0.042214668206006896,0.3152202486678508,0.03611507685412771
NGC_6178,NGC_6178,248.9343,-45.6412,0.849,0.018,7.123,0.068,0.026,0.085,0.868,0.096,67,-1.306,0.26571,1.8609,0.41839,-0.16844,0.04336,1.15678,0.07196,122,24,0.4626865671641791,0.63295,0.24948,1.22102,0.9311,0.2441,0.23194,0.2835820895522388,98.0,0.7352933725889315,0.2040408219675827,3.124880299083275,1.3365344835367712,4.247824974669106,1.934741411678403,0.6094066275550407,0.40060337184809286,67,0.536641791044776,0.07199182433271886,0.343223880597015,0.06283905458142877
NGC_6192,NGC_6192,250.0801,-43.3605,1.553,0.03,7.677,0.234,0.14,0.05,2.222,0.059,716,-1.96401,0.24318,1.70703,0.14544,0.07005,0.02196,2.26743,0.08085,1840,368,0.590782122905028,0.6224,0.2518,1.06988,2.78029,0.228,0.0,0.3868715083798882,1139.0,2.019678157032613,0.103013944608897,25.513951864523616,3.212471712515105,1.8630403806779312,1.030859418705652,0.4723895584978539,0.2961683130717319,716,0.5322988826815642,0.03866529458477585,0.34217737430167594,0.03171859943172483
NGC_6204,NGC_6204,251.5269,-47.0291,1.129,0.016,8.013,0.073,0.07,0.029,1.523,0.024,299,-1.89852,0.32159,1.71246,0.22052,-0.01122,0.02886,1.85511,0.07934,628,125,0.5418060200668896,0.60121,0.24308,1.16831,1.29265,0.18563,0.01096,0.3612040133779264,461.0,1.1564505128321694,0.0992968725802828,8.986438543133326,1.4626901649394577,11.46601198568202,2.682819260831271,0.5044099134527319,0.34205232567591665,299,0.5248896321070233,0.030696449611640957,0.3545183946488294,0.028173752162334007
NGC_6208,NGC_6208,252.3041,-53.7083,1.142,0.009,9.269,0.023,-0.228,0.04,1.082,0.067,452,-0.35769,0.5176,1.65804,0.20101,-0.10938,0.05698,1.89114,0.05391,1689,337,0.6216814159292036,0.58094,0.27086,1.70331,4.04134,0.30611,0.0,0.3561946902654867,733.0,2.816834908895207,0.1468443946775018,30.417480238636685,3.855633843871062,61.07686897522469,8.390478158854739,0.44028556837622135,0.26206704505158274,452,0.5360575221238938,0.05688589252188854,0.3102433628318584,0.03532582160562474
NGC_6242,NGC_6242,253.8436,-39.4726,1.219,0.016,7.833,0.086,0.126,0.041,1.374,0.024,757,-1.7084,0.18678,1.70669,0.15657,-0.046,0.0216,2.04861,0.048,1529,305,0.4900924702774108,0.5295,0.26122,1.13987,2.30865,0.19888,0.0,0.2589167767503302,1128.0,2.11498570366505,0.1237833519248802,29.750564195560106,3.953005582456816,2.288256969578204,0.5456795083535154,0.44932539383493575,0.27829558367514584,757,0.4705363276089828,0.02152755323570826,0.2686261558784676,0.01677538827602843
NGC_6249,NGC_6249,254.4574,-44.8141,1.144,0.012,7.346,0.042,0.076,0.06,1.57,0.06,91,-1.3026,0.29931,1.62164,0.3127,0.01013,0.04641,1.54992,0.10201,297,59,0.6373626373626373,0.5342,0.25391,1.18993,1.07278,0.25628,0.11637,0.3406593406593406,149.0,0.8609412835390508,0.1247740469865856,3.4625794264470384,0.8275833797052885,6.406196498649899,1.6517214758679666,0.5256377458639769,0.35884863279071383,91,0.5885384615384615,0.05940748987318931,0.3516483516483515,0.04968146383954968
NGC_6253,NGC_6253,254.78,-52.7072,1.594,0.023,9.525,0.014,0.036,0.055,1.036,0.055,615,-0.0,1.48965,1.76381,0.14907,0.04027,0.06347,2.06033,0.15725,2861,572,0.640650406504065,0.64765,0.25099,1.09202,1.32996,0.08163,0.28545,0.4032520325203252,1009.0,1.6465422532021885,0.0773180761342981,13.61179163073428,1.6645584387494938,246.08475375240403,31.12122971600258,0.4722100061680197,0.2946299486807458,615,0.5574260162601626,0.05186011199793498,0.3496926829268293,0.036764899147596765
NGC_6268,NGC_6268,255.5168,-39.7014,1.409,0.023,8.343,0.052,-0.044,0.045,1.562,0.05,230,-1.17757,0.2834,2.29396,0.31939,-0.01436,0.0318,1.78096,0.07442,536,107,0.4695652173913043,0.58549,0.21664,1.143,1.81216,0.2083,0.02016,0.3130434782608696,338.0,1.740972537385281,0.1285685855191791,14.006624738924527,2.088509169376466,15.727746720675002,3.00765050802073,0.5155847836366002,0.2903670050632741,230,0.49336521739130434,0.03507008390223785,0.3044434782608696,0.03118770102131059
NGC_637,NGC_637,25.7742,64.0411,2.316,0.088,7.265,0.054,-0.003,0.048,1.962,0.027,123,-1.17749,0.28176,1.22098,0.28782,0.12575,0.06157,1.68303,0.121,430,86,0.5609756097560976,0.61877,0.2619,0.66004,1.13935,0.2735,0.70242,0.3495934959349593,192.0,0.9891265406616404,0.226650023072229,4.299720450361671,1.5391449686609295,4.28114344343972,1.622313496593501,0.5339040619881944,0.3494236440921638,123,0.5531788617886179,0.04524885247965644,0.34959349593495936,0.04299535648352966
NGC_6425,NGC_6425,266.7017,-31.4717,0.969,0.011,8.712,0.024,0.05,0.059,1.094,0.07,216,-1.29787,0.39139,2.35571,0.36157,-0.11723,0.03554,1.60539,0.06771,415,83,0.4351851851851852,0.58335,0.24252,1.25217,2.23767,0.31321,4e-05,0.2685185185185185,310.0,1.9357552456425156,0.2159643630255992,17.42394938237484,3.396805976087685,29.570141262171862,5.991844169236961,0.46747329255181763,0.29169362657936404,216,0.45155555555555554,0.03464785140042093,0.2822175925925926,0.03085961402437372
NGC_6444,NGC_6444,267.4126,-34.8178,1.638,0.087,8.451,0.383,0.188,0.065,1.616,0.148,193,-0.77524,0.38592,1.58818,0.22748,0.11135,0.04847,1.77579,0.1206,630,126,0.533678756476684,0.60659,0.24835,1.19713,2.40235,0.37126,0.00803,0.3316062176165803,296.0,3.2695627121048414,0.2604372760691512,29.927674588230595,4.662967593065187,9.439022622982634,8.453097872762283,0.5231231064159192,0.2982669147801415,193,0.5311243523316063,0.03600236206008408,0.31830051813471505,0.03508371921691151
NGC_6475,NGC_6475,268.4215,-34.8721,0.273,0.0,8.667,0.0,0.114,0.0,0.204,0.0,595,-1.19323,0.27701,1.59289,0.27233,-0.2,0.03965,1.86536,0.0487,791,158,0.4302521008403361,0.56471,0.24494,1.1541,1.48798,0.15288,0.00397,0.2487394957983193,851.0,2.090796386959328,0.0989561271556945,32.154149539509646,3.9400174237876784,14.44651100636242,1.770207139457013,0.3998552833497294,0.2493834556747217,595,0.41597142857142866,0.02207826774460091,0.2504201680672269,0.017721854666504326
NGC_6520,NGC_6520,270.8547,-27.8821,1.572,0.064,7.937,0.304,0.162,0.069,1.337,0.066,185,-1.22934,0.25913,2.00461,0.28871,0.06791,0.03439,1.82047,0.08785,555,111,0.6486486486486487,0.65739,0.25313,1.33818,0.61712,0.34091,0.02381,0.4378378378378378,305.0,0.833525222871605,0.0571067093877093,4.202737463782367,0.6026401171493575,20.581059993151285,14.705618332888823,0.5105761508925337,0.27379334071015304,185,0.5826540540540541,0.05288671442630659,0.35945405405405406,0.05995984391208487
NGC_6568,NGC_6568,273.2109,-21.6117,1.019,0.008,8.891,0.025,0.151,0.041,0.828,0.062,315,-0.89035,0.31898,2.13329,0.2794,-0.12055,0.03616,1.76614,0.05371,784,156,0.5936507936507937,0.64122,0.24878,1.1911,2.66333,0.24571,0.00013,0.4,502.0,2.7761564138961674,0.1876407067391107,32.05178443722594,4.552839493304539,24.27435990540883,3.720464895284422,0.5447464632341709,0.3809953346348773,315,0.5715809523809522,0.030785631026915585,0.39337142857142865,0.027947374509969695
NGC_659,NGC_659,26.1019,60.6713,2.634,0.058,7.374,0.089,-0.083,0.055,2.174,0.047,270,-1.34625,0.23615,1.30519,0.19572,0.11538,0.04221,1.94043,0.09872,1094,218,0.5481481481481482,0.60345,0.28156,1.07264,2.73652,0.16327,0.52649,0.3259259259259259,418.0,2.463471106888633,0.2059880373920097,19.561097480182912,3.133353208382349,1.2095025342431007,0.3145983158300455,0.5262224896983686,0.34897119982432423,270,0.5405296296296297,0.030728651142152417,0.3384592592592593,0.029227611228794314
NGC_6604,NGC_6604,274.5254,-12.2434,1.935,0.037,6.809,0.057,0.103,0.077,2.881,0.037,152,-1.13513,0.13389,2.32708,0.38756,0.04007,0.03607,1.74716,0.06115,871,174,0.743421052631579,0.76381,0.20726,,,0.26905,0.33846,0.625,265.0,1.3809443005903363,0.205475169035847,6.403249519934478,1.5657321378933269,1.0060036915784114,0.2791848349591597,0.5427268398155473,0.3552815914019426,152,0.6457565789473684,0.0670098638359197,0.4919868421052631,0.0867936158486185
NGC_6633,NGC_6633,276.865,6.6414,0.391,0.002,8.901,0.175,-0.117,0.043,0.549,0.238,278,-1.54609,0.63417,0.98941,0.17689,-0.01796,0.05699,1.84673,0.11982,512,102,0.6942446043165468,0.67544,0.22046,1.10947,2.23366,0.14728,0.10059,0.5215827338129496,471.0,2.4352929784592328,0.132979343682748,30.946099248005623,3.990833166447356,25.72729260760153,10.884849706768236,0.4691811727624561,0.3122417869211597,278,0.5873453237410072,0.07065331220420237,0.4190755395683453,0.0680885458999839
NGC_6694,NGC_6694,281.3173,-9.3785,1.675,0.037,8.001,0.159,0.173,0.024,1.892,0.029,513,-1.63935,0.34161,1.694,0.22347,0.02036,0.03573,2.02296,0.10202,1208,241,0.50682261208577,0.52754,0.26662,1.40171,3.00303,0.32857,0.0,0.2690058479532163,773.0,2.397882883555468,0.1740107365541985,29.514597831882888,4.357709205499199,3.395964409839144,1.3405958086211385,0.44745378536087277,0.2649095359271199,513,0.47757115009746587,0.027674551528243465,0.2680292397660819,0.0196027322958088
NGC_6709,NGC_6709,282.8393,10.3438,1.043,0.006,8.197,0.049,0.047,0.021,1.082,0.023,377,-1.8278,0.24921,2.15511,0.22734,-0.08311,0.02222,1.81381,0.05113,679,135,0.5039787798408488,0.52725,0.22741,1.27143,3.16968,0.2379,4e-05,0.273209549071618,567.0,2.618141979503176,0.1913327423355642,34.82719416641216,5.153828906956245,4.519407612756206,0.8410081296988664,0.5269259315437844,0.36125287805919126,377,0.5161830238726791,0.02644893955968751,0.31859416445623345,0.034325628166036244
NGC_6728,NGC_6728,284.7119,-8.9423,1.699,0.021,8.762,0.041,0.122,0.049,0.876,0.092,511,-2.02238,0.47512,1.82558,0.22051,0.00075,0.02933,1.9889,0.09355,1170,234,0.49706457925636,0.60354,0.25556,1.45218,5.67041,0.36157,0.0,0.3072407045009784,765.0,5.04330412106153,0.3562345517858698,90.6940490925857,13.2133418787767,6.374134281021735,1.1065774546041205,0.45218734091495216,0.2646207922274534,511,0.47666144814090017,0.025483038101170512,0.287825831702544,0.023571423972995983
NGC_6793,NGC_6793,290.8032,22.1722,0.583,0.002,8.517,0.169,0.126,0.053,1.17,0.057,250,-2.00735,0.36041,1.75969,0.20602,-0.1034,0.02658,1.64492,0.05422,409,81,0.484,0.58213,0.25535,1.27488,3.10366,0.26181,0.00057,0.316,371.0,2.1869286440429554,0.1839034097778187,24.31686410936036,3.899517425503202,13.523603594486383,5.691874137403169,0.4426314018814846,0.2606041000785747,250,0.465688,0.03357568548816241,0.29143199999999997,0.03290758842577195
NGC_6811,NGC_6811,294.3895,46.3864,1.107,0.007,9.003,0.012,-0.021,0.025,0.255,0.042,363,-1.36598,0.54,1.74331,0.24628,-0.06964,0.04257,1.80282,0.08242,646,129,0.4573002754820937,0.60109,0.27798,1.60368,4.83898,0.27829,0.0,0.2617079889807162,529.0,3.139041855632006,0.2033934916534528,44.30021260832844,6.172750816599604,22.72972542489562,3.228809477392337,0.5495371312668091,0.4001661644847013,363,0.5038870523415978,0.0370009714118493,0.3314407713498623,0.045821606006761134
