Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,n_members,rh,e_rh,t_relax,e_t_relax,bin_frac_05,bin_frac_corr,bin_frac_05_corr,er_bin_frac,er_bin_frac_05,tau,e_tau
UBC_382,324.9847,49.3185,2.124,0.051,8.34,0.243,-0.008,0.036,1.226,0.079,114,-1.86095,0.59912,1.89865,0.29719,-0.05509,0.04379,1.42595,0.11439,325,65,0.43617021276595747,0.60766,0.27446,1.3683,2.98223,0.2807,0.02197,175.0,2.575307989430244,0.2937209360128417,19.351324252705027,3.8346914685822857,0.3829787234042553,0.3496937838862532,0.28877333965915997,0.15211210018503493,0.1354091021261031,11.305487910698078,6.710736537900161
UBC_386,319.7971,61.9458,1.135,0.025,6.894,0.034,0.036,0.029,1.505,0.049,89,-1.18058,0.20182,1.8705,0.51032,-0.16703,0.05647,1.23134,0.06593,219,43,0.6266666666666667,0.75325,0.24283,1.08336,2.00973,0.1601,0.65105,150.0,2.3351880331117765,0.2867021940047799,18.103947994283228,3.778209514662397,0.6133333333333333,0.5115967077813892,0.4880704463016789,0.2132640327717594,0.20570161028556405,0.4327396670679784,0.09645604837179209
UBC_387,326.0693,58.775,1.526,0.026,8.569,0.129,0.056,0.079,1.746,0.069,40,-2.41166,1.30578,1.3165,0.41085,0.13686,0.06659,1.67217,0.36462,166,33,0.7352941176470589,0.59165,0.22277,1.32142,2.03438,0.24731,0.69093,71.0,2.5266705102181928,0.45482696505258896,13.553656491834863,3.8997877172736612,0.6176470588235294,0.6202241587617814,0.49238417179187505,0.351243031255999,0.27408381949301025,27.34913062064736,11.310020939683772
UBC_389,338.3499,58.366,2.092,0.04,8.068,0.193,0.024,0.047,1.641,0.049,63,-1.32367,0.40471,1.61463,0.3954,-0.01676,0.05631,1.23423,0.08656,231,46,0.45454545454545453,0.6378,0.25399,0.97409,1.604,0.25572,0.22275,96.0,2.257623730119153,0.2710363767829143,12.036122807212674,2.4767136261138303,0.45454545454545453,0.33947549566017704,0.32928256751380014,0.1823453617566671,0.1823453617566671,9.71657908241884,4.758476585784756
UBC_395,345.6054,57.1708,2.2,0.311,7.487,0.747,-0.138,0.03,2.117,0.408,182,-1.77403,0.41203,1.78528,0.30507,0.01774,0.04175,1.80855,0.12683,631,126,0.5448717948717948,0.68056,0.26627,1.06801,2.94934,0.16522,0.19729,293.0,4.555396210336759,0.43236025972565606,48.78506477137511,8.483109165785706,0.5256410256410257,0.3780048425489484,0.3390817392102087,0.10905394858208292,0.09817655319557418,0.6290904814360158,1.087570579656091
UBC_396,337.3219,66.513,1.018,0.01,7.132,0.103,-0.071,0.049,2.679,0.04,31,-0.48232,0.22977,1.7156,0.78783,-0.00075,0.14315,1.15097,0.10072,128,25,0.32,0.69384,0.26536,1.11837,1.47388,0.30978,0.52712,45.0,1.726322244916812,0.47872578764086254,6.396498750771118,2.7330583179449195,0.32,0.17305454494528422,0.15431827140624604,0.17602908850528087,0.16432895788630805,2.1186425029593927,1.0353444194755401
UBC_397,347.7247,58.6083,3.159,0.257,7.064,0.279,-0.107,0.062,2.693,0.049,110,-1.88379,0.46093,1.42214,0.21467,0.15038,0.04717,1.769,0.19396,735,147,0.45977011494252873,0.61406,0.29422,,,,,173.0,2.083052087130727,0.39750487760505754,9.278970009946658,2.81344997424209,0.4482758620689655,0.31282465988781294,0.28259413347521156,0.13699432672391254,0.1308610630905013,1.2488211028950051,0.8871374271092122
UBC_41,23.2363,59.7873,2.065,0.098,7.984,0.138,0.006,0.076,1.489,0.066,41,-1.62051,0.56476,1.30684,0.29393,0.18984,0.05647,1.52674,0.22229,140,28,0.47058823529411764,0.62702,0.27811,1.13951,1.23962,0.61538,0.33171,64.0,1.6574478985011472,0.27576760498486996,7.294392453194094,1.9611720966467145,0.4117647058823529,0.3841118064144134,0.31755932213725757,0.2503530452428433,0.20980484860039456,13.213287190243317,5.499889740000821
UBC_413,17.6551,60.4656,2.228,0.093,7.883,0.248,-0.043,0.065,2.051,0.135,47,-1.35505,0.44341,1.56986,0.33531,-0.00343,0.07705,1.25593,0.14269,213,42,0.6666666666666666,0.67555,0.26619,0.86052,2.22813,0.2,0.8378,81.0,2.121480170664717,0.27810979504378763,10.10438809250285,2.2226667268207487,0.6666666666666666,0.4997997143438202,0.48010738023584965,0.25985595396126066,0.24200689872674921,7.559446218662502,4.625954533432933
UBC_422,40.5922,58.1741,2.35,0.135,7.397,0.275,-0.149,0.03,2.272,0.032,292,-2.1784,0.33117,1.79067,0.22458,0.0053,0.02778,1.77454,0.087,1353,270,0.49583333333333335,0.66906,0.27159,0.98949,6.0001,0.13937,0.16125,463.0,8.70404711192162,0.7594985422197438,126.86144435881977,20.879076077231687,0.4791666666666667,0.3289663810104869,0.2926073802358497,0.0852497349838392,0.07873509651009328,0.19663931303565713,0.1286512898192032
UBC_424,50.9981,51.2684,1.957,0.043,8.693,0.205,-0.139,0.04,1.97,0.074,97,-1.52443,0.56204,1.62541,0.24598,0.01685,0.04443,1.49637,0.12405,303,60,0.5616438356164384,0.67219,0.269,0.98511,3.38778,0.27596,0.05522,162.0,3.085202667184244,0.4532700866010909,24.777240368185314,5.986081501088762,0.547945205479452,0.4465738767311609,0.42268231844779763,0.19339038548276213,0.18612188764762888,19.904307203968717,10.55455581083824
UBC_429,72.5697,44.7611,2.412,0.137,8.832,0.309,-0.197,0.068,2.163,0.132,83,-2.05981,0.83239,1.71887,0.3318,0.0553,0.04396,1.55719,0.16094,306,61,0.5714285714285714,0.65767,0.27121,1.70631,2.25186,0.21465,0.6873,136.0,2.3441278780606183,0.4965693013889023,14.308390537835713,4.76496890804997,0.5428571428571428,0.40456161910572497,0.35629785642632583,0.17989592067096036,0.15649082425433689,47.46890510299994,37.290513435384206
UBC_433,87.7114,28.7104,4.048,0.15,9.106,0.018,-0.306,0.052,1.863,0.079,141,-0.81411,1.61587,1.36291,0.21874,0.08334,0.09817,1.6477,0.3259,646,129,0.8314606741573034,0.72302,0.27713,,,0.16667,0.94499,267.0,5.4293493197703295,0.5261891118525839,58.30642572967006,10.282867911311856,0.8314606741573034,0.7163907152720259,0.7061977871256491,0.24472157377243595,0.25036985798755496,21.891906300848916,3.9660221153417172
UBC_436,94.9238,26.2351,2.886,0.113,8.753,0.092,-0.179,0.062,1.253,0.106,237,-2.60493,0.55707,2.35008,0.31633,0.01829,0.02397,1.79379,0.09289,604,120,0.3684210526315789,0.6882,0.25437,1.0835,4.34672,0.17779,0.06287,342.0,6.420775170691531,0.4996712347275531,94.3322263458484,14.45908298345069,0.3684210526315789,0.2819446237518747,0.2742156688864836,0.0917015645488937,0.09235421806530837,6.002607072605934,1.5695354289858416
UBC_437,89.5432,22.0685,1.756,0.07,7.825,0.313,-0.122,0.046,1.847,0.087,141,-2.03494,0.26772,1.90986,0.26608,-0.06101,0.0279,1.41848,0.05279,359,71,0.5,0.64937,0.24602,1.08773,3.7533,0.14734,0.3805,222.0,5.705475813451232,0.560017504464182,72.93778138610232,12.936033268080674,0.48333333333333334,0.3849300411147225,0.35807044630167895,0.140893872589738,0.12183839782755347,0.916320602117961,0.6801032475830828
UBC_439,94.5438,10.7607,2.572,0.126,8.458,0.042,-0.175,0.047,1.389,0.029,129,-1.93008,0.45997,2.01388,0.26686,0.0221,0.03034,1.61647,0.10248,471,94,0.4247787610619469,0.69413,0.27329,1.12642,3.70395,0.09088,0.9675,193.0,5.683599498440178,0.5394183266507643,56.814359357094396,9.87728153495099,0.40707964601769914,0.33830233218224265,0.3128742622726038,0.14471170404055267,0.1269413587697403,5.052913760729079,1.0052252760865916
UBC_442,100.5755,-4.6164,3.864,0.372,8.953,0.074,-0.202,0.101,1.455,0.152,110,-2.39205,1.15938,1.23651,0.20251,0.13829,0.03814,1.82466,0.25362,472,94,0.7590361445783133,0.69092,0.28954,1.1308,3.31599,0.27518,0.28989,200.0,3.7915850494423684,0.4161563695470435,31.78490238132383,6.115659757150761,0.7349397590361446,0.672559715698609,0.6407343752910493,0.26596698326465595,0.258068787928843,28.234436077049534,7.256520029363772
UBC_445,108.4906,-6.5962,2.45,0.101,8.772,0.1,-0.182,0.072,0.839,0.155,101,-1.64099,0.78151,2.07023,0.4692,-0.05479,0.05428,1.50044,0.12881,323,64,0.47191011235955055,0.66101,0.25552,1.42412,4.49409,0.25611,0.05868,155.0,4.257503393193049,0.6167380515167582,37.620106976431714,8.983997612254894,0.4606741573033708,0.42496165215064746,0.4126013523591169,0.20639503788313887,0.20178647604642178,15.72461329113382,5.216412257708704
UBC_448,113.5211,-8.0799,2.925,0.145,8.921,0.109,-0.189,0.031,0.38,0.071,259,-3.0,0.66385,2.09311,0.27663,-0.04515,0.02477,1.60939,0.07655,830,166,0.3348623853211009,0.57492,0.27963,1.16252,4.11942,0.17554,0.03493,373.0,5.76591018161698,0.2911918023655993,73.3919194137503,9.207275368789565,0.3211009174311927,0.3168746143930714,0.3021227078957092,0.15944214081808797,0.13937760969061694,11.359304829183131,3.187301098559789
UBC_449,115.22,-12.8883,3.505,0.221,8.939,0.086,-0.152,0.074,0.855,0.107,184,-2.50446,0.75319,2.0751,0.27619,-0.00989,0.03655,1.61555,0.11583,469,93,0.5135135135135135,0.7198,0.27075,1.22764,4.69401,0.13424,0.34755,296.0,5.916948045595728,0.6679891118802346,84.44403023463951,16.570541203804723,0.5067567567567568,0.4665650533046104,0.4586839518125029,0.19588513839488078,0.17954684141883137,10.29037134859355,2.868771452110966
UBC_450,110.1304,-19.3429,2.647,0.076,7.936,0.158,-0.13,0.035,1.078,0.025,299,-2.13233,0.40159,1.98956,0.23595,-0.02254,0.02831,1.77817,0.0907,632,126,0.4314516129032258,0.63654,0.25247,1.06524,4.86476,0.17564,0.02009,457.0,8.1734342993292,0.4051043961591867,167.13465226610217,20.78394211363733,0.40725806451612906,0.34497518402352156,0.3130526807710337,0.08630923570046341,0.08388402227457244,0.5163372981402956,0.19851851042952343
UBC_451,100.7118,-23.6898,1.707,0.061,8.472,0.057,-0.1,0.071,0.221,0.043,33,-1.27439,0.65171,1.40956,0.59524,-0.06954,0.08787,1.0593,0.11242,104,20,0.5333333333333333,0.58746,0.23572,0.96593,2.25664,0.43233,0.07158,52.0,3.0637644409829594,0.5835391729515987,18.463900805831187,5.5658301763855595,0.5333333333333333,0.5153455624053038,0.5143551237978499,0.09108400680852977,0.09108400680852977,16.057448643723212,5.279319135442717
UBC_460,113.7776,-21.3186,2.61,0.127,7.597,0.071,-0.111,0.052,1.131,0.05,351,-2.38943,0.32081,1.84006,0.22179,-0.00526,0.02363,1.85028,0.06696,1038,207,0.4405594405594406,0.65494,0.2785,1.04725,5.04057,0.08872,0.48484,542.0,8.193128618041463,0.39540811558652095,150.3077647685811,18.52069626188542,0.4230769230769231,0.3540830116797363,0.3288715393318277,0.09864597554631939,0.08405502456850304,0.263038054405804,0.05384875668054098
UBC_462,118.9329,-24.0267,2.884,0.132,8.29,0.212,-0.054,0.069,0.578,0.037,175,-2.10878,0.3736,2.84811,0.54733,-0.05544,0.02668,1.62299,0.06572,601,120,0.5521472392638037,0.85138,0.22548,0.99064,3.80168,0.22829,0.01762,277.0,6.539902725113564,0.48329087511113095,82.26098622289855,12.27152749477873,0.5460122699386503,0.5051987790549006,0.49793946499439634,0.1943778985720401,0.19231493594689741,2.370315126632014,1.2098887558829363
UBC_467,123.1703,-25.6778,4.722,0.135,9.143,0.015,-0.046,0.071,0.527,0.049,108,-1.31822,1.37171,1.66609,0.25208,0.05679,0.07383,1.61474,0.28327,353,70,0.6707317073170732,0.6958,0.26319,0.57547,5.817,0.17582,0.6944,189.0,6.620017023053511,0.8908385691357407,81.17772556783304,18.255898672700244,0.6341463414634146,0.6237832471081701,0.5860735365191607,0.3171551854758735,0.30055837146637937,17.122340167708877,3.895757695227927
UBC_472,120.7474,-35.0834,1.753,0.052,9.049,0.084,-0.069,0.135,2.209,0.073,55,-0.49562,1.0747,1.73999,0.38603,0.02202,0.09952,1.28039,0.22727,189,37,0.6956521739130435,0.84,0.24964,1.89906,2.39139,0.35556,0.20653,96.0,2.391018936961365,0.3391676243954112,14.503034489587796,3.39677116552204,0.6739130434782609,0.528785221590197,0.4873537570474439,0.2493375670104208,0.2318789107070887,77.1864594454927,23.44550825780455
UBC_475,123.8921,-33.9119,1.962,0.042,8.109,0.136,-0.058,0.071,0.82,0.045,82,-2.11883,0.55101,1.74992,0.4465,-0.07486,0.04595,1.32441,0.0962,241,48,0.3188405797101449,0.57799,0.24734,1.31153,1.82044,0.2725,0.08821,117.0,1.5850087136634663,0.2749651111096833,8.013724835379222,2.232804791373605,0.3188405797101449,0.2718921195012418,0.270767774765891,0.15896106932150242,0.15896106932150242,16.038567412113967,6.722713500927148
UBC_479,124.4104,-42.6083,1.42,0.032,7.248,0.061,0.061,0.082,1.338,0.24,112,-1.82576,0.1854,2.37385,0.27799,-0.06034,0.02018,1.50045,0.04979,364,72,0.6875,0.71922,0.21024,1.20324,3.30799,0.13613,0.61959,194.0,3.0564901195886187,0.3755448434253128,25.588540199054272,5.3521450525669145,0.6666666666666666,0.6010235711202958,0.5724612829215713,0.23070296502844662,0.2203878735657087,0.6917584764694172,0.17428610140584727
UBC_483,133.7452,-47.4599,1.817,0.037,7.501,0.215,0.169,0.085,2.033,0.049,60,-1.62215,0.29373,1.43471,0.40239,0.00833,0.04769,1.34486,0.09306,235,47,0.5818181818181818,0.79288,0.25908,1.0459,1.87106,0.23295,0.47663,97.0,2.5211720446698753,0.425270234883689,14.189060189895526,3.860331936313267,0.5454545454545454,0.41495122949533536,0.35889525902372843,0.19913502390603116,0.17205828691076072,2.2338107109452126,1.2618540258755286
UBC_484,138.0128,-44.8231,1.951,0.065,8.127,0.324,0.013,0.059,1.575,0.155,74,-1.56071,0.49954,2.09051,0.46476,0.0378,0.04557,1.50823,0.12069,235,47,0.4057971014492754,0.63525,0.24028,1.50396,2.33245,0.36667,0.02885,107.0,2.6637465330298373,0.38902143349618296,16.554157766546826,3.9863989649732234,0.37681159420289856,0.2907271425639979,0.25154870717124417,0.15193161189913765,0.13681934280955993,8.09269010431445,6.344180190310761
UBC_485,138.1869,-44.9023,1.675,0.035,8.646,0.167,-0.011,0.073,1.546,0.109,83,-2.29716,0.74965,1.66698,0.33894,0.01802,0.04177,1.55202,0.14467,242,48,0.5135135135135135,0.77322,0.26114,0.99865,2.21226,0.37358,0.00662,130.0,2.8085379688270256,0.4148247896655135,20.399897978482663,4.95178600836683,0.5,0.398443554628236,0.3747371129683456,0.17838462851790063,0.17145663702049677,21.695616950117067,9.865789664961584
UBC_493,141.2453,-57.3629,1.607,0.062,8.913,0.09,-0.017,0.091,1.071,0.154,44,-2.31775,1.51953,1.3183,0.31661,0.18586,0.04622,1.7867,0.37806,154,30,0.6756756756756757,0.70142,0.25571,1.39183,2.02883,0.35897,0.51847,76.0,2.8787524078784785,0.3266149054396481,17.953353461755245,3.520433451792738,0.6216216216216216,0.5891992467959715,0.5274162378765263,0.3244460448481534,0.3007333412090473,45.58840719525228,13.0063491744873
UBC_496,159.6792,-54.1991,1.592,0.032,8.195,0.184,-0.095,0.046,0.566,0.1,45,-1.70739,0.51904,1.42599,0.2902,-0.02299,0.05045,1.20352,0.10476,102,20,0.5428571428571428,0.56896,0.24475,0.9667,1.86177,0.12253,0.98072,74.0,2.8988137127237077,0.3339190189014443,21.87526449652647,4.345816190205192,0.4857142857142857,0.49590868264823973,0.4376414807700318,0.0842043882986294,0.0844809223379282,7.16220400606782,3.351484784372921
UBC_499,158.6585,-59.7434,2.277,0.05,7.369,0.04,0.013,0.042,1.314,0.055,227,-1.81217,0.26083,1.86789,0.2737,-0.00477,0.03166,1.6923,0.06901,773,154,0.45604395604395603,0.64202,0.27239,1.09304,3.0324,0.13922,0.22013,355.0,5.635663970813109,0.36010301743563466,70.63920359337226,9.764817067857992,0.4340659340659341,0.3695675271642518,0.33986055032083873,0.11280953815424294,0.11457591302052592,0.33109620716035304,0.05499783939663204
UBC_500,162.7053,-55.8775,2.292,0.051,8.309,0.221,0.024,0.042,1.318,0.072,187,-2.25065,0.44896,1.7638,0.26601,0.01198,0.02966,1.68003,0.09409,589,117,0.40993788819875776,0.6383,0.26993,1.00909,3.36638,0.18487,0.09466,279.0,6.432760449731103,0.2765705831235647,81.52182521991195,9.653967678241212,0.391304347826087,0.3234614593190535,0.2970989640809916,0.1159561581602636,0.0992231135762907,2.498768976541709,1.305529067636118
UBC_502,159.5509,-59.5341,1.681,0.057,8.678,0.122,0.011,0.074,0.748,0.147,111,-1.45057,0.71226,1.68769,0.38103,-0.01553,0.06256,1.62475,0.16085,330,66,0.6105263157894737,0.66615,0.23389,1.06115,2.16145,0.29298,0.01498,185.0,2.2222914857810405,0.3023299616470943,16.063610182857285,3.6504737315700866,0.5684210526315789,0.5635778555805706,0.520348247687325,0.2628995105586735,0.2456099962680728,29.65902318233872,10.716578425542366
UBC_503,156.2841,-62.3372,1.95,0.053,9.1,0.039,-0.028,0.053,0.798,0.087,59,-1.79704,1.35898,2.17819,0.54811,0.02135,0.05719,1.42669,0.22012,121,24,0.36363636363636365,0.60486,0.2076,1.39959,2.35619,0.29972,0.18475,83.0,2.311959875118829,0.5601469088100227,15.51948169382862,5.8463759054122875,0.3090909090909091,0.31668790342746056,0.26101810414665516,0.19302008008184254,0.16661625980544403,81.11903713219898,31.414771525985536
UBC_514,158.5283,-73.2565,1.813,0.038,9.495,0.077,-0.21,0.064,0.552,0.114,86,-1.12418,1.58014,1.62694,0.33335,-0.09971,0.08423,1.32485,0.09346,268,53,0.7432432432432432,0.65115,0.22128,1.19649,3.28044,0.17647,0.47996,153.0,6.805473594031686,0.5475753777536844,82.64896775685236,12.89531019826818,0.7027027027027027,0.6962947830343401,0.6546298977584488,0.350404551134975,0.3320723878251964,37.823574231691104,8.932994078131223
UBC_520,186.089,-66.6655,1.868,0.046,8.75,0.134,0.016,0.067,1.567,0.102,78,-2.23605,0.65145,2.25421,0.44904,0.02377,0.03122,1.48141,0.10333,251,50,0.39705882352941174,0.61441,0.24055,1.59802,2.43774,0.46245,0.00115,115.0,2.136795566827643,0.32629867902032905,12.135745079275923,3.0312067930780175,0.36764705882352944,0.28198886464413425,0.24238417179187505,0.14924719961430835,0.1341610147645666,46.33760197803208,18.39483022858452
UBC_521,187.5219,-64.1667,2.488,0.26,8.753,0.318,0.13,0.09,2.338,0.158,141,-1.44499,1.2102,1.53675,0.32594,0.13958,0.07005,1.82938,0.33772,512,102,0.6126126126126126,0.71163,0.27479,,,0.57206,0.05189,239.0,3.4571367665005037,0.40678182570434634,30.511401394811596,6.183590169180791,0.5945945945945946,0.44574566028976614,0.40803530816377764,0.1493668063827598,0.12804992684121932,18.558285203331934,14.099683374492214
UBC_527,204.5524,-66.6686,1.658,0.017,8.308,0.18,0.054,0.067,1.077,0.086,60,-0.89286,0.67821,1.68379,0.3805,0.00379,0.07456,1.30694,0.1678,168,33,0.5098039215686274,0.55688,0.24057,1.43077,1.60338,0.54762,0.00054,95.0,1.9127137837668011,0.23274272353037642,10.922859624397319,2.263975991897902,0.4117647058823529,0.42332749268892317,0.31755932213725757,0.2265989230126701,0.1872158794947032,18.606455459674173,8.622283602790722
UBC_532,226.4587,-62.231,1.709,0.088,7.807,0.263,0.137,0.077,2.667,0.075,81,-1.90387,0.53111,1.50241,0.27764,0.05098,0.04633,1.44699,0.15264,319,63,0.5,0.77332,0.28696,1.29955,1.2488,0.22222,0.76946,129.0,1.1170945976447069,0.23719711555020834,4.431500059688304,1.4777151344883057,0.5,0.3530545449452842,0.33431827140624604,0.17264668774082748,0.157720096334864,14.469357281928202,10.002927631361985
UBC_533,230.315,-53.1699,1.228,0.021,8.378,0.198,0.018,0.042,0.882,0.066,44,-1.90837,0.49936,1.29474,0.30042,-0.01794,0.04156,1.15961,0.09208,81,16,0.3333333333333333,0.59861,0.28075,1.03907,1.41066,0.23333,0.51587,64.0,1.8283545797901195,0.23817715644226217,11.110700524068722,2.4326318103723144,0.3055555555555556,0.28638487312443023,0.25748275061130166,0.07856742013183862,0.07677372199896759,21.491095703106623,10.869322298362949
UBC_534,238.6451,-57.8798,1.563,0.04,8.049,0.227,0.099,0.066,1.587,0.065,103,-1.52446,0.42175,2.0172,0.34532,0.01611,0.04079,1.64926,0.1168,294,58,0.5274725274725275,0.64097,0.23078,0.89476,2.46638,0.09635,0.97435,163.0,3.1480419993696973,0.3647891127659283,26.047627130881057,5.205756387054447,0.4945054945054945,0.41240256858725,0.36924260747384013,0.16188794619269053,0.15608618556704668,4.297657816745956,2.4049366341617833
UBC_557,256.1699,-38.9853,1.421,0.034,7.584,0.086,0.115,0.044,1.629,0.047,103,-1.96028,0.41482,2.17296,0.36966,-0.02272,0.03407,1.59785,0.10228,352,70,0.5176470588235295,0.63925,0.25446,0.87165,2.12018,0.19992,0.22931,165.0,3.0906117658242525,0.2568654817559936,23.37258526569866,3.7270752910300513,0.5176470588235295,0.40257709993825197,0.39238417179187507,0.1755720912518326,0.15981263484995076,1.6416979171551158,0.41739652318616394
UBC_563,256.741,-30.7016,1.06,0.013,8.161,0.298,0.107,0.082,1.896,0.074,62,-1.7028,0.32578,1.93788,0.3367,-0.00022,0.0365,1.38682,0.06923,129,25,0.4074074074074074,0.55817,0.26457,1.39775,0.98935,0.41583,0.00888,92.0,1.1827076719830862,0.13966613379285606,5.9217429025036985,1.1956400886491119,0.35185185185185186,0.2923374485221299,0.22658896482019747,0.16601390797034887,0.14644142568735086,24.465294718084152,17.49903375753083
UBC_57,62.9579,42.7351,1.747,0.068,9.217,0.039,-0.142,0.064,1.541,0.065,66,-1.80149,1.01594,1.8227,0.28757,-0.00103,0.04257,1.38745,0.1335,192,38,0.5263157894736842,0.68669,0.25221,1.53876,2.18207,0.36111,0.02093,105.0,1.7935783558123926,0.281827141149876,9.979849712497098,2.5511303395220617,0.49122807017543857,0.4112458305884067,0.3659651831437842,0.2071441972928049,0.1819046304055217,165.1490191742694,44.745915734453966
UBC_574,282.3222,-4.4007,1.411,0.052,8.615,0.368,0.157,0.046,2.699,0.082,406,-1.60267,0.47759,1.87529,0.21484,0.08191,0.03245,2.10775,0.13117,1114,222,0.597667638483965,0.70313,0.24457,0.81118,1.60318,0.18883,0.06808,674.0,2.851123276801923,0.0775645738864585,35.59560567157115,3.8326993170375956,0.577259475218659,0.4507221834292492,0.411577746624905,0.08776276005207352,0.08510428425179446,11.577202054085483,9.888840522152721
